t,r,u,y
20.73,0.017792,0.48275,0.087959
20.74,0.017792,0.45583,0.089701
20.75,0.017514,0.43125,0.090628
20.76,0.016458,0.393,0.093408
20.77,0.015234,0.3635,0.094186
20.78,0.013344,0.331,0.094742
20.79,0.010786,0.29325,0.095966
20.8,0.0080063,0.255,0.096522
20.81,0.00417,0.21937,0.094576
20.82,3.08E-08,0.18188,0.093464
20.83,-0.0044482,0.1465,0.091406
20.84,-0.0095315,0.10628,0.089405
20.85,-0.015568,0.056499,0.08807
20.86,-0.021462,0.0094998,0.086402
20.87,-0.028022,-0.037,0.083622
20.88,-0.035012,-0.10314,0.084194
20.89,-0.043034,-0.15725,0.08062
20.9,-0.050819,-0.20538,0.076116
20.91,-0.059159,-0.22763,0.065441
20.92,-0.068055,-0.27213,0.058936
20.93,-0.077904,-0.34186,0.056553
20.94,-0.087625,-0.394,0.050262
20.95,-0.097745,-0.44825,0.043702
20.96,-0.10831,-0.4955,0.035362
20.97,-0.12016,-0.54414,0.025544
20.98,-0.13149,-0.59375,0.016568
20.99,-0.14317,-0.63312,0.0048372
21,-0.15512,-0.67188,-0.0071169
21.01,-0.16858,-0.721,-0.019127
21.02,-0.18137,-0.76075,-0.031803
21.03,-0.19416,-0.8005,-0.044703
21.04,-0.20728,-0.84925,-0.055934
21.05,-0.22062,-0.897,-0.06761
21.06,-0.23591,-0.943,-0.082399
21.07,-0.24981,-0.98487,-0.096299
21.08,-0.2641,-1.0221,-0.11109
21.09,-0.27883,-1.061,-0.12639
21.1,-0.2949,-1.117,-0.13989
21.11,-0.30969,-1.1603,-0.15401
21.12,-0.3247,-1.192,-0.1708
21.13,-0.34027,-1.2243,-0.18872
21.14,-0.35667,-1.2506,-0.20878
21.15,-0.37208,-1.2871,-0.22446
21.16,-0.38764,-1.3135,-0.24292
21.17,-0.40338,-1.3378,-0.2616
21.18,-0.42034,-1.3661,-0.28086
21.19,-0.43635,-1.388,-0.30068
21.2,-0.45203,-1.4092,-0.31914
21.21,-0.46793,-1.4305,-0.33805
21.22,-0.48521,-1.4467,-0.35972
21.23,-0.50107,-1.4645,-0.37914
21.24,-0.5168,-1.4788,-0.39876
21.25,-0.53265,-1.4869,-0.41934
21.26,-0.54977,-1.507,-0.43902
21.27,-0.56523,-1.515,-0.45937
21.28,-0.58046,-1.5205,-0.47949
21.29,-0.5957,-1.532,-0.49795
21.3,-0.61116,-1.542,-0.51641
21.31,-0.62722,-1.5448,-0.53832
21.32,-0.64224,-1.5479,-0.5575
21.33,-0.65686,-1.5451,-0.57763
21.34,-0.67146,-1.5456,-0.59667
21.35,-0.68655,-1.548,-0.61605
21.36,-0.70045,-1.5485,-0.63395
21.37,-0.71435,-1.544,-0.65252
21.38,-0.72807,-1.5436,-0.66968
21.39,-0.74209,-1.5294,-0.69061
21.4,-0.75488,-1.5208,-0.70818
21.41,-0.76717,-1.5132,-0.72486
21.42,-0.7794,-1.5046,-0.74115
21.43,-0.79219,-1.4954,-0.75807
21.44,-0.80375,-1.477,-0.77573
21.45,-0.81487,-1.465,-0.79108
21.46,-0.82555,-1.448,-0.80687
21.47,-0.8368,-1.4259,-0.82371
21.48,-0.84657,-1.4076,-0.83823
21.49,-0.85624,-1.3846,-0.85329
21.5,-0.86514,-1.3584,-0.86831
21.51,-0.87448,-1.335,-0.88248
21.52,-0.88271,-1.309,-0.89583
21.53,-0.89027,-1.2775,-0.90939
21.54,-0.8975,-1.252,-0.92096
21.55,-0.90428,-1.221,-0.93319
21.56,-0.91128,-1.1825,-0.94642
21.57,-0.91684,-1.1506,-0.95727
21.58,-0.9224,-1.1127,-0.96855
21.59,-0.92703,-1.0757,-0.97856
21.6,-0.93163,-1.0385,-0.98812
21.61,-0.93553,-1,-0.99702
21.62,-0.93897,-0.961,-1.0052
21.63,-0.94171,-0.92214,-1.0126
21.64,-0.94381,-0.86812,-1.0222
21.65,-0.94548,-0.8305,-1.0275
21.66,-0.94659,-0.78625,-1.0334
21.67,-0.94715,-0.7395,-1.0392
21.68,-0.94742,-0.6925,-1.0436
21.69,-0.94742,-0.6495,-1.0475
21.7,-0.94742,-0.60575,-1.0514
21.71,-0.9472,-0.5635,-1.0542
21.72,-0.9466,-0.51114,-1.0585
21.73,-0.94592,-0.47325,-1.0593
21.74,-0.94425,-0.42875,-1.0608
21.75,-0.94259,-0.38375,-1.0622
21.76,-0.94031,-0.343,-1.0613
21.77,-0.93753,-0.29775,-1.0615
21.78,-0.93452,-0.2515,-1.0613
21.79,-0.93119,-0.21125,-1.0594
21.8,-0.92741,-0.171,-1.0573
21.81,-0.92296,-0.11925,-1.0556
21.82,-0.91851,-0.070498,-1.0539
21.83,-0.91367,-0.024249,-1.0514
21.84,-0.90809,0.023429,-1.0483
21.85,-0.90183,0.075,-1.0446
21.86,-0.89572,0.13225,-1.0427
21.87,-0.8896,0.189,-1.0404
21.88,-0.88261,0.20643,-1.0283
21.89,-0.87487,0.23813,-1.0187
21.9,-0.86725,0.298,-1.016
21.91,-0.85946,0.35488,-1.0122
21.92,-0.85151,0.404,-1.0059
21.93,-0.84258,0.44971,-0.99718
21.94,-0.83356,0.497,-0.98968
21.95,-0.82455,0.5335,-0.97945
21.96,-0.81532,0.5715,-0.96944
21.97,-0.8049,0.61657,-0.95943
21.98,-0.79519,0.6515,-0.94809
21.99,-0.78502,0.6865,-0.93697
22,-0.77473,0.72775,-0.92696
22.01,-0.76328,0.767,-0.91451
22.02,-0.7526,0.8085,-0.90417
22.03,-0.74148,0.8485,-0.89316
22.04,-0.73036,0.88175,-0.88048
22.05,-0.71924,0.913,-0.86736
22.06,-0.70657,0.95387,-0.85429
22.07,-0.69517,0.98763,-0.84178
22.08,-0.6831,1.0236,-0.8295
22.09,-0.6712,1.0587,-0.81672
22.1,-0.6583,1.0885,-0.80108
22.11,-0.64607,1.117,-0.78707
22.12,-0.63384,1.146,-0.77306
22.13,-0.62126,1.1657,-0.75648
22.14,-0.60815,1.2006,-0.74282
22.15,-0.59592,1.2223,-0.72753
22.16,-0.58369,1.243,-0.71196
22.17,-0.57129,1.2626,-0.69678
22.18,-0.55791,1.2806,-0.67978
22.19,-0.54532,1.304,-0.66498
22.2,-0.53298,1.317,-0.64852
22.21,-0.52042,1.33,-0.63251
22.22,-0.50714,1.3469,-0.61592
22.23,-0.49517,1.3565,-0.59942
22.24,-0.48294,1.3677,-0.58374
22.25,-0.47099,1.3771,-0.56818
22.26,-0.4577,1.38,-0.54933
22.27,-0.44602,1.387,-0.53398
22.28,-0.43435,1.3915,-0.51841
22.29,-0.423,1.3915,-0.50218
22.3,-0.41144,1.387,-0.48528
22.31,-0.39921,1.3866,-0.46854
22.32,-0.38837,1.3847,-0.45325
22.33,-0.3778,1.3809,-0.43796
22.34,-0.36709,1.3783,-0.42326
22.35,-0.35584,1.3665,-0.40588
22.36,-0.34583,1.3575,-0.39098
22.37,-0.33582,1.35,-0.37675
22.38,-0.3261,1.3314,-0.36073
22.39,-0.31598,1.325,-0.34739
22.4,-0.30691,1.3062,-0.33249
22.41,-0.29807,1.2932,-0.31937
22.42,-0.28973,1.275,-0.30586
22.43,-0.2808,1.2521,-0.29096
22.44,-0.27266,1.237,-0.27889
22.45,-0.26543,1.2127,-0.26588
22.46,-0.25821,1.1915,-0.2542
22.47,-0.25074,1.1676,-0.24191
22.48,-0.24403,1.1397,-0.22979
22.49,-0.23791,1.1173,-0.21956
22.5,-0.23207,1.096,-0.21039
22.51,-0.2264,1.061,-0.19794
22.52,-0.2214,1.0335,-0.18904
22.53,-0.21662,1.0035,-0.1797
22.54,-0.2125,0.9735,-0.17103
22.55,-0.20861,0.938,-0.16191
22.56,-0.2045,0.9035,-0.15334
22.57,-0.20144,0.8735,-0.14695
22.58,-0.19905,0.84325,-0.14078
22.59,-0.19679,0.80986,-0.13471
22.6,-0.1946,0.765,-0.12677
22.61,-0.19327,0.7255,-0.12054
22.62,-0.19215,0.688,-0.11565
22.63,-0.19158,0.64571,-0.11037
22.64,-0.19126,0.61333,-0.10831
22.65,-0.19126,0.567,-0.10275
22.66,-0.19126,0.533,-0.10058
22.67,-0.19126,0.49412,-0.097189
22.68,-0.19126,0.45314,-0.09417
22.69,-0.19126,0.421,-0.092963
22.7,-0.19126,0.3805,-0.089627
22.71,-0.19126,0.3475,-0.088515
22.72,-0.19126,0.31429,-0.087689
22.73,-0.19126,0.27925,-0.085846
22.74,-0.19126,0.24987,-0.085513
22.75,-0.19126,0.22237,-0.085791
22.76,-0.19126,0.186,-0.084512
22.77,-0.19126,0.15675,-0.084178
22.78,-0.19126,0.1295,-0.08429
22.79,-0.19126,0.10225,-0.084401
22.8,-0.19126,0.072,-0.084067
22.81,-0.19126,0.046875,-0.085346
22.82,-0.19126,0.023125,-0.08618
22.83,-0.19126,0.00062484,-0.08757
22.84,-0.1912,-0.019856,-0.088769
22.85,-0.19082,-0.0505,-0.088515
22.86,-0.19082,-0.076001,-0.089071
22.87,-0.19082,-0.103,-0.08896
22.88,-0.19082,-0.12943,-0.089151
22.89,-0.19082,-0.14862,-0.091295
22.9,-0.19082,-0.16287,-0.093575
22.91,-0.19082,-0.16688,-0.098412
22.92,-0.19082,-0.18638,-0.099357
22.93,-0.19082,-0.20771,-0.10027
22.94,-0.19082,-0.219,-0.10319
22.95,-0.19082,-0.23225,-0.1052
22.96,-0.19082,-0.242,-0.10786
22.97,-0.19082,-0.25229,-0.11082
22.98,-0.19082,-0.26337,-0.11292
22.99,-0.19082,-0.26788,-0.11648
23,-0.19054,-0.26787,-0.12065
23.01,-0.19037,-0.274,-0.12365
23.02,-0.19037,-0.2785,-0.12632
23.03,-0.19037,-0.282,-0.12921
23.04,-0.19037,-0.29,-0.13077
23.05,-0.19037,-0.296,-0.133
23.06,-0.19037,-0.29563,-0.13644
23.07,-0.19037,-0.29562,-0.1395
23.08,-0.19037,-0.293,-0.14295
23.09,-0.19037,-0.29371,-0.14558
23.1,-0.19037,-0.2965,-0.14767
23.11,-0.19037,-0.29725,-0.15001
23.12,-0.18993,-0.297,-0.15212
23.13,-0.18993,-0.29914,-0.15416
23.14,-0.18993,-0.2895,-0.15813
23.15,-0.18993,-0.29412,-0.15879
23.16,-0.18993,-0.28575,-0.16257
23.17,-0.18993,-0.28288,-0.1648
23.18,-0.18993,-0.28243,-0.16623
23.19,-0.18993,-0.272,-0.16991
23.2,-0.18993,-0.27325,-0.17069
23.21,-0.18993,-0.2705,-0.17214
23.22,-0.18993,-0.26314,-0.17487
23.23,-0.18993,-0.26113,-0.17597
23.24,-0.18976,-0.25425,-0.17825
23.25,-0.18948,-0.24612,-0.18076
23.26,-0.18948,-0.243,-0.18192
23.27,-0.18948,-0.23575,-0.18381
23.28,-0.18948,-0.229,-0.18548
23.29,-0.18948,-0.22525,-0.18648
23.3,-0.18948,-0.221,-0.18771
23.31,-0.18948,-0.21363,-0.18921
23.32,-0.18948,-0.20612,-0.19115
23.33,-0.18948,-0.19762,-0.19293
23.34,-0.18948,-0.18914,-0.19431
23.35,-0.18948,-0.185,-0.19482
23.36,-0.18948,-0.18,-0.19571
23.37,-0.18948,-0.175,-0.19616
23.38,-0.18948,-0.17129,-0.1966
23.39,-0.18948,-0.157,-0.19966
23.4,-0.1891,-0.15487,-0.19938
23.41,-0.18904,-0.14663,-0.2006
23.42,-0.18904,-0.14175,-0.20077
23.43,-0.18904,-0.13657,-0.20105
23.44,-0.18904,-0.122,-0.20372
23.45,-0.18904,-0.12325,-0.20216
23.46,-0.18904,-0.117,-0.20283
23.47,-0.18904,-0.10743,-0.20397
23.48,-0.18904,-0.105,-0.20383
23.49,-0.18904,-0.096875,-0.20477
23.5,-0.18904,-0.0875,-0.20616
23.51,-0.18904,-0.084,-0.2055
23.52,-0.18904,-0.0785,-0.20583
23.53,-0.18904,-0.0705,-0.20661
23.54,-0.18904,-0.067,-0.20639
23.55,-0.18904,-0.066,-0.2055
23.56,-0.18904,-0.05625,-0.20667
23.57,-0.18904,-0.04875,-0.20722
23.58,-0.18904,-0.044125,-0.20733
23.59,-0.18904,-0.038143,-0.20753
23.6,-0.18904,-0.035,-0.20683
23.61,-0.18904,-0.03325,-0.20628
23.62,-0.18904,-0.027,-0.20683
23.63,-0.18904,-0.026571,-0.20569
23.64,-0.18904,-0.014875,-0.20728
23.65,-0.18904,-0.0165,-0.20611
23.66,-0.18904,-0.012,-0.20589
23.67,-0.18904,-0.00975,-0.2055
23.68,-0.18904,-0.0038572,-0.2055
23.69,-0.18904,0.0059998,-0.20683
23.7,-0.18904,0.0010002,-0.20472
23.71,-0.18904,0.0035,-0.20439
23.72,-0.18904,0.011572,-0.20486
23.73,-0.18904,0.013875,-0.20472
23.74,-0.18904,0.02075,-0.20533
23.75,-0.18904,0.028875,-0.20616
23.76,-0.18904,0.027,-0.20461
23.77,-0.18904,0.03025,-0.20439
23.78,-0.18904,0.037,-0.20483
23.79,-0.18904,0.03925,-0.20461
23.8,-0.18904,0.041,-0.20372
23.81,-0.18782,0.049125,-0.20383
23.82,-0.18643,0.0585,-0.20355
23.83,-0.18437,0.065625,-0.20216
23.84,-0.18199,0.069714,-0.19959
23.85,-0.17836,0.075,-0.19593
23.86,-0.1747,0.0895,-0.19438
23.87,-0.17036,0.117,-0.19482
23.88,-0.16521,0.13228,-0.19158
23.89,-0.15929,0.15987,-0.19015
23.9,-0.15318,0.17838,-0.18637
23.91,-0.14656,0.20138,-0.18287
23.92,-0.13956,0.22662,-0.17914
23.93,-0.13122,0.25171,-0.17366
23.94,-0.12276,0.286,-0.16991
23.95,-0.11387,0.3095,-0.16358
23.96,-0.10475,0.34,-0.15813
23.97,-0.094107,0.37586,-0.15187
23.98,-0.083455,0.40575,-0.14439
23.99,-0.072725,0.44062,-0.13761
24,-0.061327,0.47625,-0.13038
24.01,-0.048484,0.511,-0.12054
24.02,-0.036251,0.54425,-0.11164
24.03,-0.023797,0.584,-0.10319
24.04,-0.010675,0.6215,-0.093742
24.05,0.0026691,0.656,-0.083177
24.06,0.017959,0.70463,-0.072891
24.07,0.032137,0.7565,-0.06483
24.08,0.046592,0.8145,-0.057324
24.09,0.061764,0.85,-0.044035
24.1,0.078285,0.882,-0.0278
24.11,0.093853,0.9185,-0.014234
24.12,0.10987,0.959,-0.00088954
24.13,0.12613,0.99628,0.013979
24.14,0.14373,1.0501,0.026688
24.15,0.16024,1.0859,0.042367
24.16,0.17698,1.1279,0.056713
24.17,0.19421,1.1678,0.071947
24.18,0.21268,1.2061,0.089659
24.19,0.23041,1.248,0.10542
24.2,0.24775,1.2825,0.12276
24.21,0.26555,1.3225,0.13878
24.22,0.28448,1.361,0.15765
24.23,0.30246,1.3996,0.1747
24.24,0.32042,1.4355,0.19171
24.25,0.33849,1.4743,0.20867
24.26,0.35806,1.509,0.22907
24.27,0.37586,1.5427,0.24675
24.28,0.39387,1.5755,0.2651
24.29,0.41189,1.6045,0.28412
24.3,0.42968,1.629,0.3038
24.31,0.4488,1.661,0.3242
24.32,0.4666,1.6891,0.34283
24.33,0.484,1.7158,0.36146
24.34,0.50148,1.7377,0.38138
24.35,0.52019,1.7545,0.40388
24.36,0.53743,1.7685,0.42456
24.37,0.55422,1.782,0.4448
24.38,0.57125,1.7911,0.46621
24.39,0.5888,1.8077,0.48667
24.4,0.60471,1.8091,0.50841
24.41,0.62072,1.8157,0.52831
24.42,0.63629,1.8144,0.54927
24.43,0.65265,1.8107,0.57195
24.44,0.66809,1.81,0.59203
24.45,0.68255,1.796,0.61382
24.46,0.69678,1.789,0.63362
24.47,0.71187,1.779,0.65474
24.48,0.72547,1.7669,0.67437
24.49,0.73865,1.7549,0.69272
24.5,0.75116,1.7449,0.70996
24.51,0.76461,1.722,0.73125
24.52,0.77629,1.7008,0.74949
24.53,0.78774,1.685,0.76572
24.54,0.79853,1.661,0.78296
24.55,0.80909,1.633,0.8002
24.56,0.81993,1.6066,0.81721
24.57,0.82911,1.5804,0.8325
24.58,0.838,1.5565,0.8464
24.59,0.84645,1.5281,0.86018
24.6,0.85491,1.4915,0.87581
24.61,0.86202,1.454,0.88982
24.62,0.86869,1.418,0.90294
24.63,0.87499,1.3776,0.91597
24.64,0.88098,1.3477,0.92574
24.65,0.88599,1.3056,0.9373
24.66,0.89043,1.2634,0.94804
24.67,0.89416,1.219,0.95793
24.68,0.89773,1.1697,0.96814
24.69,0.90028,1.127,0.97634
24.7,0.90239,1.0753,0.98501
24.71,0.90383,1.0255,0.99257
24.72,0.90504,0.97072,0.99966
24.73,0.90517,0.913,1.0071
24.74,0.90517,0.8655,1.0116
24.75,0.90489,0.81612,1.0157
24.76,0.90383,0.754,1.0213
24.77,0.90205,0.69875,1.0245
24.78,0.89961,0.6445,1.0268
24.79,0.89649,0.585,1.0298
24.8,0.89316,0.523,1.0319
24.81,0.88827,0.45675,1.0326
24.82,0.88354,0.3955,1.0329
24.83,0.87815,0.33525,1.032
24.84,0.87194,0.272,1.0305
24.85,0.86447,0.199,1.029
24.86,0.85724,0.13125,1.0273
24.87,0.84957,0.064996,1.0239
24.88,0.84054,-0.011858,1.0214
24.89,0.83105,-0.081502,1.0156
24.9,0.82121,-0.167,1.0142
24.91,0.81115,-0.25,1.011
24.92,0.80042,-0.31312,1.0021
24.93,0.78819,-0.34571,0.98498
24.94,0.77618,-0.408,0.975
24.95,0.76383,-0.488,0.96866
24.96,0.75104,-0.5545,0.95854
24.97,0.73678,-0.62186,0.9459
24.98,0.72274,-0.67787,0.93186
24.99,0.70868,-0.73663,0.91851
25,0.69422,-0.78725,0.90294
25.01,0.67743,-0.848,0.88649
25.02,0.66231,-0.9,0.87047
25.03,0.64652,-0.949,0.85357
25.04,0.63039,-1.0033,0.83734
25.05,0.61382,-1.063,0.82199
25.06,0.59531,-1.1227,0.80325
25.07,0.57807,-1.1771,0.78602
25.08,0.56084,-1.2251,0.76695
25.09,0.54285,-1.2699,0.74695
25.1,0.52331,-1.3215,0.72591
25.11,0.50529,-1.365,0.70579
25.12,0.48706,-1.41,0.68544
25.13,0.46774,-1.4586,0.66529
25.14,0.4478,-1.4963,0.64135
25.15,0.4289,-1.5423,0.62155
25.16,0.40999,-1.5819,0.60009
25.17,0.39092,-1.6184,0.57807
25.18,0.37039,-1.6547,0.55428
25.19,0.3505,-1.681,0.52931
25.2,0.33115,-1.7148,0.50729
25.21,0.31203,-1.7425,0.48394
25.22,0.2909,-1.7719,0.45859
25.23,0.27161,-1.7991,0.43529
25.24,0.25231,-1.82,0.41138
25.25,0.23313,-1.7612,0.37024
25.26,0.21217,-1.508,0.28556
25.27,0.19327,-1.6843,0.30069
25.28,0.17436,-1.726,0.28423
25.29,0.15579,-1.5772,0.2274
25.3,0.13744,-1.7,0.23174
25.31,0.11726,-1.7193,0.20945
25.32,0.09919,-1.6261,0.16663
25.33,0.081398,-1.7109,0.16346
25.34,0.063415,-1.6633,0.13026
25.35,0.044702,-1.626,0.099858
25.36,0.0278,-1.6988,0.095187
25.37,0.01112,-1.644,0.062717
25.38,-0.0054641,-1.6499,0.044671
25.39,-0.02274,-1.682,0.031247
25.4,-0.038476,-1.6266,0.00022118
25.41,-0.053543,-1.6369,-0.014845
25.42,-0.068388,-1.6654,-0.025465
25.43,-0.083876,-1.641,-0.048737
25.44,-0.098301,-1.642,-0.064941
25.45,-0.11164,-1.6413,-0.08062
25.46,-0.12477,-1.624,-0.099191
25.47,-0.13827,-1.6184,-0.11571
25.48,-0.15062,-1.6254,-0.12771
25.49,-0.16213,-1.6018,-0.14539
25.5,-0.17297,-1.5836,-0.16152
25.51,-0.18459,-1.558,-0.17925
25.52,-0.19449,-1.5293,-0.19571
25.53,-0.20394,-1.506,-0.20995
25.54,-0.21273,-1.4835,-0.22351
25.55,-0.22107,-1.456,-0.23708
25.56,-0.22946,-1.4235,-0.25126
25.57,-0.23641,-1.3923,-0.26404
25.58,-0.24269,-1.3547,-0.27717
25.59,-0.24883,-1.3154,-0.28937
25.6,-0.25443,-1.275,-0.30135
25.61,-0.25887,-1.232,-0.31247
25.62,-0.26288,-1.194,-0.32159
25.63,-0.26631,-1.154,-0.32991
25.64,-0.26933,-1.1003,-0.34072
25.65,-0.27116,-1.0589,-0.34767
25.66,-0.27272,-1.0102,-0.35512
25.67,-0.27327,-0.95975,-0.3619
25.68,-0.27355,-0.89875,-0.36963
25.69,-0.27355,-0.8495,-0.37474
25.7,-0.27288,-0.80175,-0.37886
25.71,-0.27177,-0.745,-0.38431
25.72,-0.26994,-0.6885,-0.38709
25.73,-0.26771,-0.636,-0.38959
25.74,-0.26493,-0.57637,-0.39281
25.75,-0.2616,-0.52113,-0.39398
25.76,-0.25735,-0.452,-0.3967
25.77,-0.25231,-0.38425,-0.39821
25.78,-0.24731,-0.331,-0.39632
25.79,-0.24164,-0.2705,-0.39498
25.8,-0.23492,-0.20686,-0.39289
25.81,-0.22757,-0.14562,-0.38959
25.82,-0.22029,-0.072999,-0.38876
25.83,-0.21234,-0.012251,-0.38431
25.84,-0.2034,0.058285,-0.38018
25.85,-0.19438,0.137,-0.37764
25.86,-0.18481,0.21625,-0.37463
25.87,-0.17481,0.2615,-0.36362
25.88,-0.16446,0.2955,-0.34995
25.89,-0.15234,0.37825,-0.34428
25.9,-0.14106,0.4585,-0.33916
25.91,-0.12938,0.53225,-0.33193
25.92,-0.11732,0.59863,-0.32259
25.93,-0.1033,0.6635,-0.3098
25.94,-0.090294,0.7235,-0.29802
25.95,-0.076617,0.77825,-0.28456
25.96,-0.063162,0.84,-0.27222
25.97,-0.04726,0.89637,-0.2557
25.98,-0.032804,0.94512,-0.23986
25.99,-0.017958,1.0028,-0.2259
26,-0.0028914,1.0545,-0.21
26.01,0.013344,1.1197,-0.1959
26.02,0.029802,1.179,-0.17937
26.03,0.045814,1.229,-0.16235
26.04,0.061939,1.2773,-0.14478
26.05,0.079239,1.3243,-0.12505
26.06,0.096633,1.3699,-0.10553
26.07,0.11337,1.4258,-0.089349
26.08,0.1306,1.4717,-0.070668
26.09,0.14875,1.5344,-0.05363
26.1,0.16636,1.568,-0.031136
26.11,0.18404,1.5985,-0.0091181
26.12,0.20149,1.628,0.012677
26.13,0.21895,1.6613,0.033805
26.14,0.23836,1.6937,0.057824
26.15,0.25576,1.7235,0.079397
26.16,0.27355,1.7535,0.10052
26.17,0.29096,1.7838,0.12121
26.18,0.31036,1.8133,0.14501
26.19,0.32782,1.8375,0.16658
26.2,0.34528,1.8565,0.18915
26.21,0.36296,1.881,0.20995
26.22,0.38175,1.8994,0.2348
26.23,0.39871,1.915,0.25676
26.24,0.41594,1.9329,0.27817
26.25,0.43268,1.9483,0.29907
26.26,0.45007,1.9683,0.32013
26.27,0.46737,1.9815,0.34238
26.28,0.4835,1.986,0.36474
26.29,0.49951,1.9943,0.38575
26.3,0.51597,1.9926,0.4096
26.31,0.5322,1.9912,0.4324
26.32,0.54727,1.9984,0.45125
26.33,0.56212,1.998,0.47193
26.34,0.5776,1.9923,0.49417
26.35,0.59247,1.984,0.51508
26.36,0.60593,1.9693,0.53665
26.37,0.61961,1.949,0.55845
26.38,0.63262,1.9257,0.57991
26.39,0.64663,1.9015,0.60254
26.4,0.65869,1.8776,0.62244
26.41,0.67037,1.8533,0.64135
26.42,0.68166,1.824,0.66081
26.43,0.69378,1.7897,0.68132
26.44,0.70412,1.7565,0.69967
26.45,0.71413,1.7187,0.71802
26.46,0.72369,1.693,0.73259
26.47,0.73331,1.6491,0.75149
26.48,0.74165,1.6085,0.76761
26.49,0.7496,1.5714,0.78235
26.5,0.75688,1.5267,0.79736
26.51,0.76423,1.4903,0.80973
26.52,0.77095,1.4495,0.82232
26.53,0.77662,1.399,0.83622
26.54,0.78162,1.3535,0.84746
26.55,0.78666,1.305,0.85904
26.56,0.79091,1.2506,0.87064
26.57,0.79425,1.2134,0.87753
26.58,0.79703,1.1637,0.88638
26.59,0.79937,1.1086,0.89519
26.6,0.80108,1.052,0.90339
26.61,0.8022,1.0002,0.90995
26.62,0.80286,0.9415,0.91696
26.63,0.80286,0.88,0.92385
26.64,0.80281,0.82425,0.92835
26.65,0.80209,0.76862,0.93269
26.66,0.80097,0.71175,0.9363
26.67,0.79947,0.6545,0.93958
26.68,0.79697,0.59225,0.94142
26.69,0.79419,0.532,0.94364
26.7,0.79108,0.46875,0.94553
26.71,0.7873,0.416,0.94431
26.72,0.78268,0.344,0.94548
26.73,0.77796,0.28212,0.94492
26.74,0.77273,0.221,0.94359
26.75,0.76711,0.15462,0.94209
26.76,0.76054,0.095568,0.93802
26.77,0.75349,0.033249,0.93375
26.78,0.74637,-0.039001,0.93186
26.79,0.73859,-0.10875,0.92896
26.8,0.73011,-0.19443,0.92728
26.81,0.72102,-0.2735,0.92379
26.82,0.71212,-0.29725,0.9085
26.83,0.70289,-0.33475,0.89611
26.84,0.69217,-0.40886,0.88979
26.85,0.68188,-0.469,0.8807
26.86,0.6712,-0.53175,0.87236
26.87,0.66008,-0.586,0.86158
26.88,0.64896,-0.6365,0.84979
26.89,0.63617,-0.68975,0.83578
26.9,0.62394,-0.73463,0.82193
26.91,0.61171,-0.779,0.80803
26.92,0.59909,-0.8255,0.79408
26.93,0.58447,-0.87075,0.7774
26.94,0.57112,-0.918,0.76328
26.95,0.55778,-0.9705,0.75016
26.96,0.54399,-1.01,0.73392
26.97,0.52853,-1.0621,0.71796
26.98,0.51408,-1.1071,0.70239
26.99,0.49962,-1.1437,0.68544
27,0.48511,-1.1856,0.6692
27.01,0.46945,-1.216,0.64909
27.02,0.45358,-1.2523,0.63028
27.03,0.43857,-1.297,0.61471
27.04,0.42312,-1.3323,0.59703
27.05,0.40699,-1.3717,0.57881
27.06,0.39076,-1.4104,0.56084
27.07,0.37519,-1.4275,0.53932
27.08,0.35962,-1.4544,0.51997
27.09,0.34294,-1.4836,0.49995
27.1,0.32693,-1.509,0.47994
27.11,0.31091,-1.5313,0.46048
27.12,0.29535,-1.5545,0.44146
27.13,0.27978,-1.5762,0.42212
27.14,0.26265,-1.5984,0.40093
27.15,0.24709,-1.6103,0.38003
27.16,0.23152,-1.6215,0.35945
27.17,0.21634,-1.633,0.33922
27.18,0.19938,-1.6412,0.31681
27.19,0.18437,-1.6505,0.29713
27.2,0.16936,-1.6612,0.27811
27.21,0.15479,-1.659,0.2562
27.22,0.13889,-1.6685,0.2363
27.23,0.12443,-1.6729,0.2174
27.24,0.11037,-1.6696,0.19732
27.25,0.096466,-1.6679,0.17803
27.26,0.082161,-1.6579,0.15657
27.27,0.068055,-1.6483,0.13566
27.28,0.05471,-1.647,0.11876
27.29,0.041922,-1.6375,0.099968
27.3,0.028658,-1.6314,0.082161
27.31,0.015902,-1.6236,0.064774
27.32,0.0041699,-1.599,0.044424
27.33,-0.0073392,-1.5831,0.027244
27.34,-0.019254,-1.5657,0.0095313
27.35,-0.030692,-1.549,-0.0066728
27.36,-0.040699,-1.5272,-0.02313
27.37,-0.050707,-1.506,-0.038698
27.38,-0.060382,-1.487,-0.053265
27.39,-0.070278,-1.4618,-0.069
27.4,-0.079174,-1.4374,-0.083066
27.41,-0.087515,-1.4111,-0.096689
27.42,-0.095298,-1.383,-0.11025
27.43,-0.10331,-1.3495,-0.12488
27.44,-0.11031,-1.3245,-0.13566
27.45,-0.11665,-1.2988,-0.14612
27.46,-0.12276,-1.256,-0.15968
27.47,-0.12871,-1.2187,-0.1713
27.48,-0.13372,-1.1837,-0.18131
27.49,-0.13794,-1.146,-0.19115
27.5,-0.14222,-1.1075,-0.20072
27.51,-0.1457,-1.0619,-0.21058
27.52,-0.1489,-1.0175,-0.2194
27.53,-0.15123,-0.98,-0.22596
27.54,-0.1529,-0.93875,-0.23252
27.55,-0.15441,-0.89457,-0.23873
27.56,-0.15518,-0.85462,-0.24297
27.57,-0.15568,-0.79875,-0.25053
