t,r,u,y
20.63,-0.77973,0.069,-0.8246
20.64,-0.78402,0.06275,-0.82488
20.65,-0.78791,0.060875,-0.82627
20.66,-0.79219,0.061625,-0.82838
20.67,-0.79664,0.05,-0.82788
20.68,-0.80086,0.046,-0.82977
20.69,-0.80509,0.042,-0.83133
20.7,-0.80909,0.035999,-0.83267
20.71,-0.81382,0.025,-0.8335
20.72,-0.81799,0.0175,-0.83489
20.73,-0.82205,0.0165,-0.838
20.74,-0.82638,0.008875,-0.83962
20.75,-0.83063,0.0020001,-0.84156
20.76,-0.835,-0.0082499,-0.84323
20.77,-0.83889,-0.022,-0.84379
20.78,-0.84323,-0.0335,-0.8449
20.79,-0.84734,-0.045857,-0.84652
20.8,-0.8514,-0.05375,-0.84901
20.81,-0.85529,-0.073,-0.8489
20.82,-0.85919,-0.084875,-0.85062
20.83,-0.86336,-0.096571,-0.85281
20.84,-0.86736,-0.112,-0.85357
20.85,-0.87081,-0.10475,-0.8598
20.86,-0.87448,-0.108,-0.86336
20.87,-0.87815,-0.1075,-0.86758
20.88,-0.88193,-0.10875,-0.87181
20.89,-0.88526,-0.12737,-0.87164
20.9,-0.8886,-0.14425,-0.8722
20.91,-0.89194,-0.148,-0.87581
20.92,-0.89516,-0.16625,-0.87592
20.93,-0.89827,-0.17,-0.87937
20.94,-0.90105,-0.1775,-0.88182
20.95,-0.90383,-0.181,-0.88471
20.96,-0.90689,-0.187,-0.88793
20.97,-0.90967,-0.19138,-0.89043
20.98,-0.91206,-0.1905,-0.89444
20.99,-0.91434,-0.191,-0.89794
21,-0.91705,-0.19271,-0.90085
21.01,-0.91907,-0.19425,-0.90361
21.02,-0.92118,-0.198,-0.90561
21.03,-0.92329,-0.20175,-0.90761
21.04,-0.92506,-0.20186,-0.91057
21.05,-0.9268,-0.19712,-0.91423
21.06,-0.92841,-0.20037,-0.91573
21.07,-0.92969,-0.196,-0.91873
21.08,-0.93116,-0.19671,-0.9208
21.09,-0.9323,-0.198,-0.92207
21.1,-0.93297,-0.1975,-0.92385
21.11,-0.93408,-0.1995,-0.92474
21.12,-0.93486,-0.1985,-0.92596
21.13,-0.93547,-0.19263,-0.92846
21.14,-0.93586,-0.187,-0.93047
21.15,-0.93614,-0.18075,-0.93241
21.16,-0.9363,-0.17212,-0.93469
21.17,-0.9363,-0.1705,-0.93519
21.18,-0.9363,-0.165,-0.9363
21.19,-0.9363,-0.1628,-0.9371
21.2,-0.9363,-0.155,-0.93853
21.21,-0.93614,-0.14775,-0.93992
21.22,-0.93586,-0.14338,-0.94047
21.23,-0.93547,-0.13162,-0.94225
21.24,-0.93536,-0.12875,-0.94225
21.25,-0.93478,-0.11914,-0.94323
21.26,-0.93386,-0.109,-0.94431
21.27,-0.93319,-0.107,-0.94342
21.28,-0.93252,-0.1015,-0.94309
21.29,-0.93135,-0.093285,-0.94361
21.3,-0.93019,-0.078124,-0.94476
21.31,-0.92908,-0.0725,-0.94442
21.32,-0.92796,-0.05975,-0.94503
21.33,-0.92677,-0.049572,-0.94476
21.34,-0.92518,-0.044,-0.94342
21.35,-0.92396,-0.03325,-0.94331
21.36,-0.92229,-0.0275,-0.94186
21.37,-0.92062,-0.01875,-0.94075
21.38,-0.91879,-0.003625,-0.94097
21.39,-0.91696,0.0050003,-0.93975
21.4,-0.91501,0.02125,-0.94003
21.41,-0.91295,0.041625,-0.94103
21.42,-0.91062,0.04925,-0.93853
21.43,-0.90873,0.068001,-0.93897
21.44,-0.9065,0.0815,-0.93808
21.45,-0.90428,0.094,-0.93675
21.46,-0.90167,0.089,-0.93097
21.47,-0.89916,0.083375,-0.92568
21.48,-0.89694,0.099249,-0.92541
21.49,-0.89421,0.12775,-0.92735
21.5,-0.89151,0.14257,-0.92601
21.51,-0.88882,0.15425,-0.92374
21.52,-0.88604,0.159,-0.92029
21.53,-0.88337,0.168,-0.9174
21.54,-0.88077,0.17529,-0.91406
21.55,-0.87748,0.18825,-0.91173
21.56,-0.87464,0.18963,-0.90728
21.57,-0.87186,0.2025,-0.90533
21.58,-0.86889,0.21071,-0.90212
21.59,-0.86603,0.215,-0.89805
21.6,-0.8628,0.223,-0.89494
21.61,-0.86002,0.2255,-0.89093
21.62,-0.85691,0.228,-0.8866
21.63,-0.85368,0.2385,-0.88348
21.64,-0.85051,0.2435,-0.87998
21.65,-0.84773,0.246,-0.87581
21.66,-0.84456,0.25737,-0.8737
21.67,-0.84134,0.2525,-0.86725
21.68,-0.83823,0.2645,-0.86536
21.69,-0.83511,0.27425,-0.86313
21.7,-0.83222,0.278,-0.85935
21.71,-0.829,0.288,-0.85646
21.72,-0.82594,0.29425,-0.8534
21.73,-0.82316,0.30112,-0.85029
21.74,-0.81993,0.307,-0.84712
21.75,-0.81703,0.314,-0.84404
21.76,-0.8141,0.317,-0.84
21.77,-0.81132,0.318,-0.83622
21.78,-0.80854,0.327,-0.83378
21.79,-0.8056,0.33086,-0.83019
21.8,-0.8027,0.33688,-0.82727
21.81,-0.79992,0.33462,-0.8226
21.82,-0.7973,0.33938,-0.81966
21.83,-0.7946,0.34143,-0.81608
21.84,-0.79219,0.341,-0.8122
21.85,-0.78952,0.34275,-0.80876
21.86,-0.78707,0.3365,-0.80398
21.87,-0.78463,0.33625,-0.80053
21.88,-0.78218,0.3415,-0.79803
21.89,-0.77996,0.33838,-0.79447
21.9,-0.77773,0.3365,-0.79113
21.91,-0.7759,0.33587,-0.78802
21.92,-0.77362,0.32475,-0.78274
21.93,-0.77173,0.325,-0.7804
21.94,-0.76984,0.3215,-0.77707
21.95,-0.76817,0.317,-0.77395
21.96,-0.76633,0.31125,-0.77062
21.97,-0.76467,0.30437,-0.76728
21.98,-0.763,0.30275,-0.76517
21.99,-0.76183,0.29475,-0.76216
22,-0.76048,0.28829,-0.75927
22.01,-0.75905,0.27975,-0.75649
22.02,-0.75794,0.268,-0.7526
22.03,-0.75683,0.26275,-0.75082
22.04,-0.75591,0.25243,-0.7479
22.05,-0.75494,0.245,-0.74615
22.06,-0.75433,0.23188,-0.74282
22.07,-0.75377,0.22875,-0.74232
22.08,-0.75317,0.21786,-0.73989
22.09,-0.7526,0.2,-0.73659
22.1,-0.75216,0.195,-0.73581
22.11,-0.75193,0.179,-0.73303
22.12,-0.75171,0.169,-0.73192
22.13,-0.75171,0.16275,-0.73158
22.14,-0.75171,0.146,-0.72903
22.15,-0.75143,0.14012,-0.7288
22.16,-0.7501,0.13775,-0.72853
22.17,-0.74815,0.12525,-0.72491
22.18,-0.74548,0.129,-0.72436
22.19,-0.74215,0.132,-0.7228
22.2,-0.73837,0.137,-0.72102
22.21,-0.73286,0.14713,-0.71891
22.22,-0.7273,0.15775,-0.71668
22.23,-0.72119,0.17488,-0.71452
22.24,-0.71407,0.19012,-0.7114
22.25,-0.70615,0.211,-0.70793
22.26,-0.69734,0.23325,-0.7039
22.27,-0.68811,0.253,-0.69878
22.28,-0.67843,0.28125,-0.69433
22.29,-0.66726,0.31229,-0.68906
22.3,-0.65586,0.34525,-0.68344
22.31,-0.64418,0.3715,-0.67571
22.32,-0.63178,0.41275,-0.67065
22.33,-0.61776,0.45186,-0.66294
22.34,-0.60404,0.486,-0.65386
22.35,-0.58992,0.526,-0.64518
22.36,-0.5749,0.559,-0.63451
22.37,-0.55989,0.60025,-0.62483
22.38,-0.54238,0.65312,-0.61488
22.39,-0.52609,0.69587,-0.60337
22.4,-0.50941,0.73838,-0.59142
22.41,-0.49195,0.78238,-0.57902
22.42,-0.47238,0.82625,-0.56345
22.43,-0.45436,0.8775,-0.55133
22.44,-0.43568,0.9235,-0.53687
22.45,-0.41678,0.969,-0.52175
22.46,-0.39537,1.0211,-0.5054
22.47,-0.37563,1.0667,-0.489
22.48,-0.35562,1.1148,-0.47299
22.49,-0.3351,1.1612,-0.45603
22.5,-0.31346,1.2113,-0.43768
22.51,-0.29112,1.2575,-0.41811
22.52,-0.26999,1.3,-0.39899
22.53,-0.24875,1.3435,-0.37964
22.54,-0.22583,1.3911,-0.35908
22.55,-0.20322,1.438,-0.33877
22.56,-0.18103,1.473,-0.31659
22.57,-0.15896,1.5185,-0.29668
22.58,-0.13541,1.5603,-0.27349
22.59,-0.11253,1.594,-0.24998
22.6,-0.090294,1.6303,-0.22751
22.61,-0.067831,1.664,-0.20461
22.62,-0.045369,1.6978,-0.1817
22.63,-0.020906,1.7399,-0.15818
22.64,0.0013343,1.7697,-0.13444
22.65,0.023297,1.7998,-0.11109
22.66,0.04537,1.8316,-0.088125
22.67,0.06939,1.8658,-0.06305
22.68,0.091407,1.9005,-0.041366
22.69,0.11276,1.9082,-0.014012
22.7,0.13433,1.917,0.012899
22.71,0.15757,1.937,0.039476
22.72,0.17842,1.952,0.063663
22.73,0.19899,1.969,0.087126
22.74,0.21951,1.9779,0.11209
22.75,0.24019,1.9936,0.13585
22.76,0.2611,2.0008,0.16113
22.77,0.28022,2.003,0.18593
22.78,0.29946,2.0095,0.20894
22.79,0.31886,2.0131,0.23295
22.8,0.3376,2.0144,0.25693
22.81,0.35534,2.0088,0.28
22.82,0.37258,2.0132,0.30052
22.83,0.39041,2.0091,0.32375
22.84,0.40699,1.997,0.34694
22.85,0.42289,1.991,0.36718
22.86,0.43791,1.9755,0.38898
22.87,0.45258,1.9682,0.4081
22.88,0.46793,1.955,0.42901
22.89,0.48127,1.9373,0.44836
22.9,0.49434,1.9204,0.46671
22.91,0.50635,1.8982,0.48522
22.92,0.51908,1.8662,0.50629
22.93,0.52998,1.8465,0.5222
22.94,0.54021,1.814,0.53977
22.95,0.54977,1.784,0.556
22.96,0.55984,1.7423,0.57429
22.97,0.5679,1.7016,0.59069
22.98,0.57529,1.6599,0.60576
22.99,0.58241,1.6117,0.621
23,0.5886,1.564,0.63568
23.01,0.59414,1.5122,0.64963
23.02,0.59915,1.455,0.66364
23.03,0.60293,1.3988,0.67587
23.04,0.6062,1.338,0.68779
23.05,0.60871,1.2762,0.699
23.06,0.61038,1.2079,0.71012
23.07,0.61132,1.1529,0.7173
23.08,0.6116,1.0827,0.72617
23.09,0.6116,1.021,0.73281
23.1,0.6116,0.95425,0.74026
23.11,0.6116,0.903,0.74415
23.12,0.6116,0.84471,0.74898
23.13,0.6116,0.78275,0.75382
23.14,0.6116,0.7285,0.75755
23.15,0.6116,0.67712,0.76016
23.16,0.6116,0.62175,0.76378
23.17,0.6116,0.56514,0.76684
23.18,0.6116,0.512,0.76906
23.19,0.6116,0.46225,0.77106
23.2,0.6116,0.4175,0.77151
23.21,0.6116,0.36857,0.77224
23.22,0.6116,0.32313,0.77256
23.23,0.6116,0.27913,0.77301
23.24,0.6116,0.22975,0.7744
23.25,0.6116,0.19,0.77306
23.26,0.6116,0.14925,0.77251
23.27,0.6116,0.109,0.77217
23.28,0.6116,0.074,0.7705
23.29,0.61116,0.029001,0.77128
23.3,0.61021,-0.0027492,0.7665
23.31,0.60826,-0.045251,0.76511
23.32,0.60565,-0.10088,0.76539
23.33,0.6022,-0.15357,0.7641
23.34,0.59737,-0.2115,0.76194
23.35,0.59225,-0.2465,0.75483
23.36,0.58625,-0.269,0.7446
23.37,0.5797,-0.328,0.74123
23.38,0.57168,-0.37738,0.73392
23.39,0.56351,-0.42663,0.72697
23.4,0.55455,-0.4735,0.71902
23.41,0.54455,-0.524,0.71101
23.42,0.53351,-0.57543,0.70069
23.43,0.5222,-0.623,0.68988
23.44,0.5103,-0.66625,0.67787
23.45,0.49751,-0.7115,0.66542
23.46,0.48324,-0.76372,0.6522
23.47,0.46915,-0.81788,0.63962
23.48,0.45453,-0.87112,0.62711
23.49,0.43924,-0.93112,0.61516
23.5,0.42212,-0.981,0.59737
23.51,0.40543,-1.0355,0.58269
23.52,0.38853,-1.0885,0.5669
23.53,0.37096,-1.137,0.54977
23.54,0.35273,-1.191,0.53287
23.55,0.33238,-1.2446,0.51269
23.56,0.31319,-1.2927,0.49378
23.57,0.29335,-1.3499,0.47627
23.58,0.27298,-1.3989,0.45586
23.59,0.25064,-1.454,0.43412
23.6,0.22974,-1.5055,0.41411
23.61,0.20861,-1.547,0.39098
23.62,0.18618,-1.5899,0.36722
23.63,0.16235,-1.6345,0.342
23.64,0.14011,-1.6765,0.31853
23.65,0.11737,-1.7205,0.29524
23.66,0.094408,-1.7621,0.27122
23.67,0.069706,-1.8054,0.24508
23.68,0.045815,-1.844,0.21929
23.69,0.022017,-1.8495,0.18682
23.7,-0.0015577,-1.6475,0.10942
23.71,-0.027515,-1.594,0.065958
23.72,-0.05182,-1.7957,0.079506
23.73,-0.076116,-1.6183,0.009341
23.74,-0.1003,-1.6495,-0.012344
23.75,-0.12677,-1.818,-0.008453
23.76,-0.15079,-1.5672,-0.092963
23.77,-0.17503,-1.7165,-0.087847
23.78,-0.19927,-1.7097,-0.1191
23.79,-0.22329,-1.509,-0.19082
23.8,-0.24959,-1.7545,-0.16686
23.81,-0.27322,-1.6483,-0.21884
23.82,-0.29696,-1.5977,-0.25537
23.83,-0.32064,-1.8136,-0.2353
23.84,-0.34561,-1.571,-0.31826
23.85,-0.36863,-1.6805,-0.31814
23.86,-0.39142,-1.822,-0.31403
23.87,-0.4143,-1.5757,-0.3939
23.88,-0.43813,-1.7331,-0.38425
23.89,-0.45998,-1.6713,-0.4235
23.9,-0.48116,-1.541,-0.4746
23.91,-0.50212,-1.7518,-0.45064
23.92,-0.52417,-1.6194,-0.50485
23.93,-0.54488,-1.639,-0.52175
23.94,-0.56478,-1.752,-0.51886
23.95,-0.58402,-1.5915,-0.57535
23.96,-0.60417,-1.716,-0.56865
23.97,-0.62272,-1.7209,-0.58858
23.98,-0.64035,-1.5844,-0.63706
23.99,-0.6573,-1.6881,-0.63178
24,-0.67565,-1.666,-0.65697
24.01,-0.69122,-1.5945,-0.68911
24.02,-0.70657,-1.662,-0.68988
24.03,-0.72124,-1.6515,-0.70768
24.04,-0.73525,-1.618,-0.72992
24.05,-0.74977,-1.6122,-0.7461
24.06,-0.76255,-1.5816,-0.76556
24.07,-0.77456,-1.57,-0.7799
24.08,-0.78583,-1.5564,-0.79409
24.09,-0.79708,-1.52,-0.81243
24.1,-0.80709,-1.4937,-0.82699
24.11,-0.81621,-1.466,-0.84112
24.12,-0.82466,-1.4213,-0.85751
24.13,-0.83272,-1.3801,-0.87264
24.14,-0.83917,-1.339,-0.8861
24.15,-0.84523,-1.2926,-0.89922
24.16,-0.85046,-1.2481,-0.91089
24.17,-0.85522,-1.2014,-0.92213
24.18,-0.85891,-1.147,-0.93364
24.19,-0.86158,-1.0935,-0.94342
24.2,-0.86358,-1.035,-0.95343
24.21,-0.86463,-0.96857,-0.96325
24.22,-0.86514,-0.91,-0.971
24.23,-0.86514,-0.85567,-0.97634
24.24,-0.86458,-0.79962,-0.98162
24.25,-0.86336,-0.722,-0.98968
24.26,-0.86113,-0.66475,-0.9929
24.27,-0.85846,-0.603,-0.99568
24.28,-0.85479,-0.539,-0.99813
24.29,-0.85046,-0.481,-0.99813
24.3,-0.84479,-0.4025,-1.0004
24.31,-0.83895,-0.33437,-1.0004
24.32,-0.83244,-0.27187,-0.99802
24.33,-0.8251,-0.20214,-0.99629
24.34,-0.81643,-0.1315,-0.99213
24.35,-0.80742,-0.066748,-0.98701
24.36,-0.79797,0.0090003,-0.9839
24.37,-0.78755,0.091573,-0.98034
24.38,-0.77595,0.18613,-0.97728
24.39,-0.76406,0.257,-0.96978
24.4,-0.75177,0.30325,-0.95571
24.41,-0.73881,0.36487,-0.9447
24.42,-0.72452,0.46157,-0.93846
24.43,-0.7099,0.543,-0.92874
24.44,-0.69522,0.62175,-0.9184
24.45,-0.67965,0.695,-0.90628
24.46,-0.66237,0.77286,-0.89163
24.47,-0.64552,0.83937,-0.87615
24.48,-0.62867,0.9075,-0.86035
24.49,-0.61116,0.96875,-0.84284
24.5,-0.59114,1.042,-0.82421
24.51,-0.57268,1.1035,-0.80575
24.52,-0.55355,1.173,-0.78841
24.53,-0.53409,1.2387,-0.77006
24.54,-0.51463,1.299,-0.74949
24.55,-0.492,1.3791,-0.72997
24.56,-0.47143,1.4423,-0.7094
24.57,-0.45047,1.5004,-0.68766
24.58,-0.42898,1.5583,-0.66498
24.59,-0.40544,1.6175,-0.63962
24.6,-0.38375,1.6682,-0.6156
24.61,-0.36162,1.731,-0.59381
24.62,-0.33862,1.7824,-0.5682
24.63,-0.31447,1.8398,-0.54254
24.64,-0.29184,1.8867,-0.51725
24.65,-0.26905,1.9352,-0.49178
24.66,-0.24609,1.9726,-0.46443
24.67,-0.22138,2.0156,-0.43571
24.68,-0.19749,2.051,-0.40655
24.69,-0.17414,2.0915,-0.38053
24.7,-0.15101,2.1295,-0.35384
24.71,-0.12588,2.166,-0.32381
24.72,-0.10225,2.1934,-0.29485
24.73,-0.079285,2.2211,-0.2666
24.74,-0.056211,2.243,-0.23769
24.75,-0.031136,2.276,-0.20817
24.76,-0.0083396,2.2893,-0.17814
24.77,0.014456,2.3085,-0.15012
24.78,0.036919,2.33,-0.1231
24.79,0.059158,2.343,-0.094298
24.8,0.083455,2.3704,-0.066665
24.81,0.10514,2.3829,-0.038864
24.82,0.12643,2.3766,-0.0079504
24.83,0.14786,2.3687,0.022876
24.84,0.17058,2.368,0.053376
24.85,0.19082,2.3615,0.081732
24.86,0.21083,2.36,0.10853
24.87,0.2313,2.3519,0.13655
24.88,0.25187,2.344,0.16435
24.89,0.27077,2.3335,0.19038
24.9,0.28912,2.3221,0.21589
24.91,0.30675,2.2983,0.24292
24.92,0.32521,2.2749,0.27044
24.93,0.3425,2.26,0.29401
24.94,0.35895,2.243,0.31692
24.95,0.37452,2.2195,0.33983
24.96,0.39104,2.1964,0.36359
24.97,0.40571,2.1684,0.38592
24.98,0.41961,2.138,0.40733
24.99,0.43296,2.1036,0.42873
25,0.44658,2.079,0.44836
25.01,0.4587,2.039,0.46882
25.02,0.46993,2.0045,0.48706
25.03,0.4805,1.9707,0.50396
25.04,0.49061,1.925,0.52219
25.05,0.50068,1.8853,0.53887
25.06,0.50902,1.8415,0.55444
25.07,0.51697,1.7904,0.57079
25.08,0.52385,1.7399,0.58574
25.09,0.53065,1.6785,0.60204
25.1,0.53621,1.615,0.61705
25.11,0.54088,1.563,0.6285
25.12,0.5452,1.4956,0.6421
25.13,0.54849,1.4289,0.65386
25.14,0.55088,1.3656,0.66392
25.15,0.55255,1.2961,0.67415
25.16,0.5535,1.2196,0.68483
25.17,0.55378,1.1345,0.69511
25.18,0.55378,1.0725,0.70034
25.19,0.55344,1.0015,0.70723
25.2,0.55289,0.934,0.71257
25.21,0.55227,0.862,0.71718
25.22,0.55144,0.792,0.72191
25.23,0.54994,0.7255,0.72558
25.24,0.54872,0.65838,0.7288
25.25,0.54698,0.59014,0.73093
25.26,0.54488,0.525,0.73203
25.27,0.54266,0.459,0.73348
25.28,0.54032,0.3985,0.73303
25.29,0.53738,0.33757,0.73176
25.3,0.53448,0.2675,0.73236
25.31,0.5312,0.20575,0.73136
25.32,0.52787,0.15137,0.72836
25.33,0.52429,0.086997,0.72629
25.34,0.52042,0.024997,0.72413
25.35,0.51641,-0.028501,0.72013
25.36,0.51219,-0.088,0.71702
25.37,0.50796,-0.155,0.71524
25.38,0.50262,-0.22437,0.71229
25.39,0.49801,-0.25912,0.70306
25.4,0.49301,-0.29038,0.69333
25.41,0.488,-0.34787,0.68894
25.42,0.48194,-0.40775,0.68388
25.43,0.47638,-0.446,0.67498
25.44,0.47082,-0.48875,0.66709
25.45,0.46482,-0.524,0.65786
25.46,0.45853,-0.56388,0.64785
25.47,0.45242,-0.597,0.63812
25.48,0.44591,-0.62563,0.62745
25.49,0.43968,-0.66325,0.61888
25.5,0.43292,-0.68971,0.60728
25.51,0.42612,-0.719,0.59603
25.52,0.419,-0.752,0.58669
25.53,0.41233,-0.7835,0.57713
25.54,0.40502,-0.81029,0.56579
25.55,0.39787,-0.84338,0.55594
25.56,0.3907,-0.86513,0.54482
25.57,0.38347,-0.87975,0.53193
25.58,0.37573,-0.90314,0.52029
25.59,0.36829,-0.924,0.50885
25.6,0.36107,-0.941,0.49718
25.61,0.35362,-0.9595,0.48617
25.62,0.34617,-0.9735,0.47416
25.63,0.33816,-0.9875,0.46104
25.64,0.33054,-1.0006,0.44941
25.65,0.32331,-1.01,0.43718
25.66,0.3157,-1.0165,0.42473
25.67,0.30769,-1.0322,0.41344
25.68,0.30024,-1.032,0.39988
25.69,0.29279,-1.0392,0.38831
25.7,0.28556,-1.041,0.37586
25.71,0.27761,-1.0445,0.36318
25.72,0.27038,-1.052,0.35262
25.73,0.26315,-1.0471,0.33988
25.74,0.25598,-1.0495,0.32882
25.75,0.24883,-1.0456,0.31644
25.76,0.24153,-1.0397,0.30369
25.77,0.23485,-1.036,0.29268
25.78,0.22774,-1.0325,0.28167
25.79,0.22094,-1.0259,0.26999
25.8,0.21417,-1.022,0.25976
25.81,0.20794,-1.0132,0.24875
25.82,0.20144,-0.99988,0.23736
25.83,0.19489,-0.99014,0.22628
25.84,0.18904,-0.982,0.21706
25.85,0.18304,-0.9675,0.20639
25.86,0.17748,-0.956,0.19682
25.87,0.17192,-0.94,0.18659
25.88,0.16585,-0.926,0.1767
25.89,0.16085,-0.91338,0.16841
25.9,0.15585,-0.89838,0.15979
25.91,0.15123,-0.881,0.15123
25.92,0.14589,-0.86625,0.14289
25.93,0.14167,-0.8405,0.13322
25.94,0.13744,-0.8245,0.12588
25.95,0.13344,-0.804,0.11832
25.96,0.12933,-0.78063,0.10992
25.97,0.12599,-0.76313,0.10353
25.98,0.12265,-0.73975,0.09641
25.99,0.11937,-0.72287,0.091462
26,0.11647,-0.70029,0.085275
26.01,0.11354,-0.67125,0.078062
26.02,0.1112,-0.651,0.073392
26.03,0.10898,-0.623,0.067276
26.04,0.10688,-0.59786,0.062399
26.05,0.10514,-0.57662,0.058547
26.06,0.10392,-0.55362,0.054599
26.07,0.10242,-0.52325,0.049873
26.08,0.10154,-0.49843,0.046895
26.09,0.10097,-0.474,0.044035
26.1,0.10041,-0.44525,0.040254
26.11,0.10008,-0.421,0.038253
26.12,0.10008,-0.39429,0.036092
26.13,0.10008,-0.36312,0.033471
26.14,0.10008,-0.3355,0.031303
26.15,0.10008,-0.31225,0.030246
26.16,0.10008,-0.29213,0.029746
26.17,0.10008,-0.27043,0.029547
26.18,0.10008,-0.246,0.028467
26.19,0.10008,-0.22125,0.02691
26.2,0.10008,-0.201,0.026688
26.21,0.10008,-0.17871,0.02637
26.22,0.10008,-0.1652,0.027844
26.23,0.10008,-0.14225,0.026799
26.24,0.099635,-0.13137,0.028467
26.25,0.099445,-0.11443,0.028658
26.26,0.098857,-0.09275,0.027578
26.27,0.097856,-0.083,0.028912
26.28,0.097189,-0.06475,0.027911
26.29,0.096013,-0.051857,0.028404
26.3,0.094854,-0.04325,0.029579
26.31,0.093686,-0.036125,0.03008
26.32,0.092185,-0.022625,0.029412
26.33,0.090676,-0.016286,0.030246
26.34,0.08896,-0.01,0.030691
26.35,0.087181,0.002,0.02969
26.36,0.085179,0.0080001,0.029802
26.37,0.083178,0.01475,0.029246
26.38,0.080731,0.019375,0.029134
26.39,0.07834,0.016875,0.030358
26.4,0.075838,0.018125,0.030358
26.41,0.073225,0.024875,0.028745
26.42,0.070167,0.02075,0.029357
26.43,0.067387,0.0315,0.026688
26.44,0.064607,0.02875,0.026688
26.45,0.061382,0.035,0.024464
26.46,0.058158,0.033375,0.023519
26.47,0.054822,0.028375,0.023241
26.48,0.051486,0.02675,0.022018
26.49,0.048094,0.01225,0.023519
26.5,0.044226,0.0031423,0.02332
26.51,0.040366,-0.0065001,0.022907
26.52,0.036918,-0.018,0.022685
26.53,0.033026,-0.02675,0.021684
26.54,0.028912,-0.035,0.019825
26.55,0.024853,-0.049,0.01946
26.56,0.020961,-0.062875,0.018904
26.57,0.016902,-0.075001,0.017514
26.58,0.012454,-0.090715,0.016521
26.59,0.0080064,-0.105,0.015123
26.6,0.0040032,-0.105,0.010453
26.61,-0.00022232,-0.111,0.0071169
26.62,-0.0044481,-0.114,0.0031135
26.63,-0.0093408,-0.1175,-0.0015012
26.64,-0.013789,-0.134,-0.0028356
26.65,-0.017959,-0.15963,-0.0022796
26.66,-0.02224,-0.1795,-0.0029468
26.67,-0.027133,-0.19875,-0.0047816
26.68,-0.031581,-0.202,-0.0097856
26.69,-0.036029,-0.21725,-0.012121
26.7,-0.040477,-0.23,-0.015123
26.71,-0.04537,-0.23863,-0.020016
26.72,-0.049818,-0.25238,-0.023074
26.73,-0.053876,-0.26325,-0.026299
26.74,-0.058269,-0.27787,-0.028912
26.75,-0.062908,-0.28829,-0.032979
26.76,-0.067276,-0.29625,-0.037586
26.77,-0.071613,-0.307,-0.041366
26.78,-0.07595,-0.314,-0.045592
26.79,-0.080318,-0.32114,-0.050135
26.8,-0.084568,-0.33425,-0.053598
26.81,-0.088459,-0.33775,-0.058491
26.82,-0.092518,-0.33938,-0.063996
26.83,-0.096967,-0.34786,-0.067928
26.84,-0.10097,-0.354,-0.072058
26.85,-0.10442,-0.35575,-0.077173
26.86,-0.10831,-0.3595,-0.081621
26.87,-0.11187,-0.35875,-0.08707
26.88,-0.11598,-0.361,-0.091962
26.89,-0.11932,-0.36875,-0.095465
26.9,-0.12265,-0.37313,-0.099079
26.91,-0.12599,-0.37675,-0.1028
26.92,-0.12955,-0.38125,-0.10675
26.93,-0.13255,-0.377,-0.11209
26.94,-0.13555,-0.38175,-0.11509
26.95,-0.13833,-0.377,-0.12054
26.96,-0.14139,-0.37538,-0.12466
26.97,-0.14389,-0.37788,-0.12771
26.98,-0.14651,-0.37375,-0.13205
26.99,-0.14879,-0.37775,-0.13427
27,-0.1511,-0.376,-0.13795
27.01,-0.15346,-0.37,-0.14222
27.02,-0.15524,-0.37,-0.145
27.03,-0.15735,-0.35875,-0.14956
27.04,-0.15911,-0.35343,-0.15327
27.05,-0.16085,-0.35263,-0.15518
27.06,-0.16207,-0.34562,-0.15879
27.07,-0.16358,-0.33525,-0.16241
27.08,-0.16477,-0.32829,-0.16515
27.09,-0.16591,-0.326,-0.1668
27.1,-0.16658,-0.31375,-0.17002
27.11,-0.16747,-0.305,-0.17236
27.12,-0.16802,-0.2925,-0.17536
27.13,-0.16858,-0.27975,-0.17842
27.14,-0.16875,-0.27463,-0.17931
27.15,-0.16902,-0.26462,-0.18098
27.16,-0.16902,-0.25238,-0.18304
27.17,-0.16902,-0.244,-0.18392
27.18,-0.16902,-0.2275,-0.18659
27.19,-0.16902,-0.2185,-0.18759
27.2,-0.16902,-0.205,-0.18948
27.21,-0.16902,-0.19325,-0.19087
27.22,-0.16902,-0.18637,-0.19115
27.23,-0.16902,-0.17375,-0.19238
27.24,-0.16902,-0.16775,-0.19226
27.25,-0.16902,-0.15643,-0.19323
27.26,-0.16902,-0.141,-0.19516
27.27,-0.16902,-0.134,-0.19527
27.28,-0.16902,-0.1206,-0.1966
27.29,-0.16902,-0.118,-0.19571
27.3,-0.16858,-0.1035,-0.19671
27.31,-0.1683,-0.0935,-0.19699
27.32,-0.16775,-0.08375,-0.19671
27.33,-0.16718,-0.069714,-0.19768
27.34,-0.16658,-0.061,-0.19682
27.35,-0.16569,-0.048,-0.19716
27.36,-0.16458,-0.027,-0.19927
27.37,-0.16375,-0.023714,-0.19679
27.38,-0.16224,-0.0086251,-0.19671
27.39,-0.16113,0.0013749,-0.19549
27.4,-0.15957,0.01375,-0.19504
27.41,-0.15829,0.02725,-0.19416
27.42,-0.15651,0.046,-0.19431
27.43,-0.15479,0.066001,-0.19438
27.44,-0.15268,0.0825,-0.19404
27.45,-0.15079,0.0995,-0.19327
27.46,-0.14837,0.11671,-0.19253
27.47,-0.14656,0.11488,-0.18721
27.48,-0.14417,0.11025,-0.18153
