t,r,u,y
20.78,0.20861,0.164,0.24642
20.79,0.21462,0.164,0.25009
20.8,0.22018,0.175,0.25153
20.81,0.22607,0.17475,0.25565
20.82,0.23219,0.182,0.25843
20.83,0.23875,0.18838,0.26193
20.84,0.24458,0.194,0.26555
20.85,0.25109,0.20538,0.26805
20.86,0.25735,0.20729,0.27298
20.87,0.26399,0.2165,0.27689
20.88,0.2701,0.22625,0.28022
20.89,0.27667,0.236,0.28378
20.9,0.28308,0.24629,0.28779
20.91,0.28995,0.262,0.29084
20.92,0.29607,0.268,0.29601
20.93,0.30263,0.27462,0.30096
20.94,0.30891,0.28937,0.30424
20.95,0.31574,0.30071,0.30901
20.96,0.32248,0.309,0.31403
20.97,0.3286,0.32375,0.3177
20.98,0.33493,0.334,0.32226
20.99,0.3418,0.34586,0.32725
21,0.348,0.359,0.33126
21.01,0.35412,0.3635,0.33771
21.02,0.36023,0.37413,0.34216
21.03,0.36696,0.387,0.34739
21.04,0.37263,0.391,0.35328
21.05,0.37852,0.4075,0.35673
21.06,0.38442,0.40975,0.36318
21.07,0.39009,0.419,0.36829
21.08,0.39621,0.42925,0.37335
21.09,0.40177,0.43488,0.37891
21.1,0.40694,0.44475,0.38347
21.11,0.41246,0.44643,0.38984
21.12,0.41789,0.4505,0.39587
21.13,0.42289,0.4565,0.4011
21.14,0.4279,0.46,0.4061
21.15,0.43247,0.46714,0.41112
21.16,0.43724,0.47688,0.41505
21.17,0.44169,0.47488,0.42095
21.18,0.44608,0.47325,0.42662
21.19,0.45014,0.47463,0.43179
21.2,0.45427,0.47257,0.43743
21.21,0.45814,0.47,0.44302
21.22,0.46192,0.47175,0.4468
21.23,0.46526,0.4695,0.45147
21.24,0.46888,0.46843,0.45624
21.25,0.47177,0.46325,0.46092
21.26,0.47455,0.45725,0.46598
21.27,0.47733,0.45288,0.47015
21.28,0.47994,0.445,0.47505
21.29,0.48216,0.43325,0.47994
21.3,0.48439,0.433,0.48216
21.31,0.48628,0.42225,0.48639
21.32,0.48795,0.411,0.49061
21.33,0.48934,0.39775,0.49484
21.34,0.49073,0.38587,0.49818
21.35,0.49184,0.3775,0.50068
21.36,0.49246,0.36143,0.50472
21.37,0.49306,0.3455,0.50796
21.38,0.49362,0.3345,0.50963
21.39,0.49373,0.317,0.51285
21.4,0.49373,0.30414,0.51457
21.41,0.49373,0.28812,0.51647
21.42,0.49373,0.2745,0.51819
21.43,0.49323,0.25375,0.52131
21.44,0.49267,0.23938,0.52181
21.45,0.49144,0.22,0.52296
21.46,0.48972,0.199,0.52397
21.47,0.4875,0.178,0.52464
21.48,0.48505,0.156,0.52464
21.49,0.48204,0.12843,0.52474
21.5,0.47866,0.10537,0.52409
21.51,0.47477,0.074,0.5242
21.52,0.4706,0.049626,0.52253
21.53,0.46526,0.017001,0.52131
21.54,0.46026,-0.018251,0.52086
21.55,0.45481,-0.046001,0.51775
21.56,0.44903,-0.08725,0.5173
21.57,0.44258,-0.129,0.51597
21.58,0.43524,-0.17662,0.51424
21.59,0.42829,-0.21412,0.51091
21.6,0.42067,-0.22325,0.50079
21.61,0.41277,-0.23814,0.49144
21.62,0.4041,-0.2865,0.48817
21.63,0.39543,-0.3325,0.48494
21.64,0.38653,-0.373,0.47949
21.65,0.37725,-0.40643,0.47193
21.66,0.36713,-0.43687,0.46248
21.67,0.35729,-0.47375,0.4552
21.68,0.34722,-0.50675,0.44669
21.69,0.33666,-0.52875,0.43529
21.7,0.32534,-0.56143,0.42485
21.71,0.31403,-0.594,0.41455
21.72,0.3028,-0.621,0.40377
21.73,0.29134,-0.6525,0.39343
21.74,0.27889,-0.68614,0.38189
21.75,0.2666,-0.71613,0.37007
21.76,0.25476,-0.75437,0.36051
21.77,0.24253,-0.78625,0.34911
21.78,0.22863,-0.816,0.33538
21.79,0.21628,-0.851,0.32415
21.8,0.2035,-0.87,0.30914
21.81,0.19071,-0.9055,0.29813
21.82,0.17747,-0.933,0.28512
21.83,0.16324,-0.962,0.2701
21.84,0.15018,-0.98575,0.2562
21.85,0.137,-1.0071,0.2413
21.86,0.12346,-1.0354,0.22786
21.87,0.10898,-1.0595,0.21239
21.88,0.095632,-1.0803,0.19749
21.89,0.082288,-1.104,0.1837
21.9,0.068563,-1.1216,0.16782
21.91,0.054266,-1.1367,0.15062
21.92,0.040922,-1.1556,0.13572
21.93,0.027633,-1.1754,0.12165
21.94,0.014678,-1.1891,0.10608
21.95,0.0003809,-1.2046,0.089722
21.96,-0.012899,-1.221,0.074727
21.97,-0.025687,-1.2295,0.058603
21.98,-0.038475,-1.242,0.043813
21.99,-0.052359,-1.2509,0.026688
22,-0.064886,-1.2603,0.011509
22.01,-0.077506,-1.2705,-0.0028912
22.02,-0.089461,-1.2761,-0.017903
22.03,-0.10275,-1.279,-0.034695
22.04,-0.11442,-1.2885,-0.048372
22.05,-0.12588,-1.283,-0.064941
22.06,-0.137,-1.2888,-0.078507
22.07,-0.14812,-1.294,-0.091629
22.08,-0.16018,-1.2937,-0.10725
22.09,-0.17075,-1.2912,-0.12115
22.1,-0.18092,-1.2894,-0.13472
22.11,-0.19101,-1.297,-0.14577
22.12,-0.20149,-1.289,-0.1608
22.13,-0.21084,-1.2787,-0.17458
22.14,-0.21973,-1.27,-0.18771
22.15,-0.22875,-1.2567,-0.20118
22.16,-0.23769,-1.2391,-0.21567
22.17,-0.24564,-1.2268,-0.22757
22.18,-0.25337,-1.2193,-0.23802
22.19,-0.2606,-1.1966,-0.25092
22.2,-0.26802,-1.1824,-0.26192
22.21,-0.27444,-1.165,-0.27266
22.22,-0.28056,-1.1393,-0.28434
22.23,-0.28645,-1.1195,-0.29401
22.24,-0.29211,-1.0913,-0.30564
22.25,-0.29713,-1.0619,-0.31614
22.26,-0.30141,-1.0376,-0.32443
22.27,-0.3053,-1.0064,-0.33388
22.28,-0.30958,-0.968,-0.34472
22.29,-0.31236,-0.93925,-0.35184
22.3,-0.31514,-0.898,-0.36118
22.31,-0.31759,-0.86425,-0.36818
22.32,-0.31937,-0.823,-0.37586
22.33,-0.32103,-0.779,-0.38325
22.34,-0.32187,-0.73525,-0.3902
22.35,-0.32242,-0.6925,-0.39615
22.36,-0.32248,-0.655,-0.39965
22.37,-0.32248,-0.607,-0.40566
22.38,-0.32248,-0.56925,-0.40899
22.39,-0.32248,-0.534,-0.41166
22.4,-0.32248,-0.495,-0.415
22.41,-0.32248,-0.45488,-0.41761
22.42,-0.32248,-0.41588,-0.42084
22.43,-0.32248,-0.3815,-0.42278
22.44,-0.32248,-0.35437,-0.42267
22.45,-0.32248,-0.32125,-0.42356
22.46,-0.32248,-0.2915,-0.42434
22.47,-0.32248,-0.2655,-0.42412
22.48,-0.32248,-0.228,-0.42656
22.49,-0.32248,-0.203,-0.42534
22.5,-0.32248,-0.17738,-0.42506
22.51,-0.32248,-0.15225,-0.42484
22.52,-0.32248,-0.12225,-0.42545
22.53,-0.32248,-0.099714,-0.42428
22.54,-0.32248,-0.08,-0.42212
22.55,-0.32248,-0.053,-0.42234
22.56,-0.32248,-0.033,-0.42089
22.57,-0.32248,-0.012,-0.41945
22.58,-0.32204,0.014126,-0.41906
22.59,-0.32204,0.03725,-0.4185
22.6,-0.32204,0.064625,-0.41883
22.61,-0.32159,0.087858,-0.41805
22.62,-0.32137,0.1115,-0.41678
22.63,-0.32115,0.13,-0.41489
22.64,-0.3207,0.128,-0.40877
22.65,-0.32057,0.13643,-0.40528
22.66,-0.32026,0.16625,-0.40627
22.67,-0.31987,0.18687,-0.40549
22.68,-0.31931,0.197,-0.40249
22.69,-0.31892,0.21287,-0.40093
22.7,-0.3186,0.22529,-0.39803
22.71,-0.31803,0.231,-0.39409
22.72,-0.31748,0.24625,-0.39231
22.73,-0.31692,0.2505,-0.38853
22.74,-0.31632,0.25571,-0.38437
22.75,-0.31575,0.26512,-0.38208
22.76,-0.31503,0.26863,-0.3783
22.77,-0.3142,0.27675,-0.3758
22.78,-0.31358,0.29,-0.37408
22.79,-0.31303,0.2905,-0.37018
22.8,-0.31225,0.3015,-0.36829
22.81,-0.31147,0.30425,-0.36507
22.82,-0.31092,0.308,-0.36207
22.83,-0.30986,0.31312,-0.35923
22.84,-0.30902,0.32,-0.35701
22.85,-0.3083,0.327,-0.35506
22.86,-0.30729,0.33071,-0.35247
22.87,-0.30647,0.335,-0.34961
22.88,-0.30569,0.3365,-0.34661
22.89,-0.30469,0.335,-0.34294
22.9,-0.30399,0.33929,-0.34103
22.91,-0.3028,0.34,-0.33821
22.92,-0.30207,0.34037,-0.33532
22.93,-0.30107,0.33838,-0.33165
22.94,-0.30035,0.34025,-0.32965
22.95,-0.29916,0.33829,-0.32636
22.96,-0.29846,0.335,-0.32337
22.97,-0.29735,0.33625,-0.32115
22.98,-0.29646,0.331,-0.31759
22.99,-0.29547,0.32671,-0.31441
23,-0.29435,0.32788,-0.31225
23.01,-0.2934,0.32075,-0.30897
23.02,-0.29257,0.31887,-0.30702
23.03,-0.29134,0.321,-0.30558
23.04,-0.29068,0.30725,-0.3008
23.05,-0.28956,0.307,-0.29913
23.06,-0.28879,0.3,-0.29613
23.07,-0.28779,0.294,-0.29357
23.08,-0.28673,0.28625,-0.2904
23.09,-0.2859,0.28187,-0.28817
23.1,-0.28478,0.28175,-0.28734
23.11,-0.2841,0.27157,-0.28404
23.12,-0.28312,0.2645,-0.28156
23.13,-0.28223,0.25775,-0.27956
23.14,-0.28111,0.251,-0.27711
23.15,-0.28041,0.244,-0.2752
23.16,-0.2795,0.23713,-0.27294
23.17,-0.27856,0.23287,-0.27155
23.18,-0.27794,0.22062,-0.26855
23.19,-0.27722,0.21575,-0.26727
23.2,-0.27635,0.20914,-0.2658
23.21,-0.27533,0.197,-0.26288
23.22,-0.27478,0.19225,-0.26188
23.23,-0.27422,0.182,-0.25976
23.24,-0.27323,0.17486,-0.25817
23.25,-0.27261,0.17212,-0.25759
23.26,-0.27205,0.159,-0.25504
23.27,-0.27149,0.15525,-0.25476
23.28,-0.27088,0.153,-0.25487
23.29,-0.27033,0.13725,-0.25165
23.3,-0.26977,0.1335,-0.25131
23.31,-0.26922,0.12525,-0.24998
23.32,-0.26866,0.116,-0.24864
23.33,-0.26805,0.10838,-0.24764
23.34,-0.26777,0.10213,-0.24709
23.35,-0.26738,0.10063,-0.24759
23.36,-0.26682,0.092143,-0.24636
23.37,-0.26644,0.083,-0.24553
23.38,-0.2661,0.0775,-0.24542
23.39,-0.26599,0.068,-0.2442
23.4,-0.26555,0.061715,-0.24356
23.41,-0.26555,0.055375,-0.24336
23.42,-0.26516,0.05275,-0.24381
23.43,-0.2651,0.039875,-0.24208
23.44,-0.26493,0.037125,-0.24286
23.45,-0.26466,0.031857,-0.24286
23.46,-0.26466,0.024,-0.24242
23.47,-0.26466,0.021,-0.24308
23.48,-0.26466,0.014,-0.24286
23.49,-0.26466,0.0072498,-0.24264
23.5,-0.26438,-0.00025007,-0.2418
23.51,-0.26382,-0.0036251,-0.24197
23.52,-0.26321,0.0011251,-0.24353
23.53,-0.26205,-0.0015715,-0.24292
23.54,-0.26054,0.00075011,-0.24319
23.55,-0.25887,0.003,-0.24286
23.56,-0.25709,0.0040001,-0.24242
23.57,-0.25474,0.0087144,-0.24216
23.58,-0.25242,0.016125,-0.24197
23.59,-0.2497,0.02,-0.24047
23.6,-0.24675,0.03475,-0.24158
23.61,-0.2435,0.037429,-0.23892
23.62,-0.23975,0.051,-0.23841
23.63,-0.2363,0.05975,-0.23686
23.64,-0.23219,0.07,-0.23485
23.65,-0.22807,0.08325,-0.23352
23.66,-0.22323,0.094,-0.23074
23.67,-0.2184,0.111,-0.22913
23.68,-0.21367,0.12663,-0.22718
23.69,-0.20828,0.14,-0.22412
23.7,-0.20261,0.15925,-0.2214
23.71,-0.19705,0.176,-0.2184
23.72,-0.19115,0.18825,-0.21373
23.73,-0.18548,0.207,-0.21084
23.74,-0.17859,0.22575,-0.2065
23.75,-0.17219,0.24137,-0.20177
23.76,-0.16569,0.25838,-0.19749
23.77,-0.15902,0.28362,-0.19427
23.78,-0.15187,0.304,-0.18942
23.79,-0.14456,0.32725,-0.18481
23.8,-0.13744,0.346,-0.17925
23.81,-0.1301,0.3635,-0.17336
23.82,-0.12213,0.385,-0.16756
23.83,-0.1142,0.40675,-0.16196
23.84,-0.10686,0.4265,-0.15585
23.85,-0.099079,0.4555,-0.15157
23.86,-0.090422,0.47086,-0.14323
23.87,-0.082288,0.495,-0.137
23.88,-0.074393,0.51325,-0.12988
23.89,-0.066275,0.5325,-0.12276
23.9,-0.058158,0.55175,-0.11565
23.91,-0.048984,0.5715,-0.10703
23.92,-0.040644,0.5935,-0.10025
23.93,-0.032304,0.61225,-0.092741
23.94,-0.023963,0.63125,-0.084901
23.95,-0.014901,0.64975,-0.076061
23.96,-0.0068943,0.6675,-0.068054
23.97,0.0014455,0.686,-0.060048
23.98,0.0097855,0.717,-0.055155
23.99,0.01896,0.73337,-0.045425
24,0.027299,0.73712,-0.034305
24.01,0.03564,0.74425,-0.02413
24.02,0.043924,0.76175,-0.016346
24.03,0.052232,0.77343,-0.0068627
24.04,0.060715,0.79025,0.0014457
24.05,0.068499,0.805,0.0097854
24.06,0.076728,0.81175,0.01946
24.07,0.084957,0.82343,0.028785
24.08,0.092685,0.83213,0.038253
24.09,0.10036,0.83713,0.047705
24.1,0.10775,0.85313,0.054599
24.11,0.11578,0.85429,0.065322
24.12,0.12321,0.866,0.073392
24.13,0.12999,0.86825,0.082621
24.14,0.137,0.871,0.091629
24.15,0.14367,0.87525,0.099969
24.16,0.15095,0.87262,0.11059
24.17,0.15724,0.87662,0.11832
24.18,0.16363,0.8785,0.12638
24.19,0.16936,0.87563,0.13516
24.2,0.17592,0.8755,0.14367
24.21,0.18148,0.872,0.15168
24.22,0.1867,0.86475,0.16035
24.23,0.19215,0.86,0.16813
24.24,0.19749,0.85425,0.17614
24.25,0.20222,0.84363,0.18448
24.26,0.20683,0.83225,0.19265
24.27,0.21084,0.82812,0.19844
24.28,0.21528,0.81329,0.20677
24.29,0.21906,0.802,0.21339
24.3,0.22284,0.788,0.22018
24.31,0.22574,0.769,0.22774
24.32,0.22901,0.74914,0.2353
24.33,0.23191,0.72963,0.24186
24.34,0.23419,0.708,0.24853
24.35,0.23641,0.69425,0.2527
24.36,0.23848,0.668,0.25957
24.37,0.24019,0.646,0.26466
24.38,0.24175,0.6175,0.27088
24.39,0.24286,0.591,0.276
24.4,0.24364,0.56525,0.28045
24.41,0.24425,0.5335,0.2859
24.42,0.24464,0.50812,0.28923
24.43,0.24464,0.48267,0.29209
24.44,0.24464,0.45433,0.29542
24.45,0.24464,0.42625,0.29824
24.46,0.24464,0.403,0.30024
24.47,0.24464,0.3745,0.30324
24.48,0.24464,0.349,0.30558
24.49,0.24464,0.32312,0.30713
24.5,0.24464,0.2975,0.30936
24.51,0.24464,0.27163,0.31119
24.52,0.24464,0.25387,0.31125
24.53,0.24464,0.22857,0.31282
24.54,0.24464,0.2105,0.31247
24.55,0.24464,0.191,0.31269
24.56,0.24464,0.16325,0.31492
24.57,0.24464,0.14,0.31568
24.58,0.24464,0.1205,0.31547
24.59,0.24464,0.098125,0.31648
24.6,0.24464,0.087125,0.31475
24.61,0.24464,0.064713,0.31511
24.62,0.24464,0.047,0.31492
24.63,0.2442,0.03275,0.3137
24.64,0.2442,0.0165,0.31336
24.65,0.2442,0.0024998,0.31236
24.66,0.2442,-0.021376,0.31308
24.67,0.2442,-0.037375,0.31286
24.68,0.2442,-0.053625,0.31258
24.69,0.2442,-0.06925,0.31186
24.7,0.2442,-0.08425,0.31092
24.71,0.2442,-0.097,0.3098
24.72,0.2442,-0.11425,0.30969
24.73,0.2442,-0.128,0.30914
24.74,0.2442,-0.1255,0.30447
24.75,0.2442,-0.12863,0.30169
24.76,0.2442,-0.14475,0.30185
24.77,0.2442,-0.15812,0.30146
24.78,0.244,-0.16557,0.29954
24.79,0.24375,-0.1665,0.29635
24.8,0.24375,-0.169,0.29357
24.81,0.24375,-0.1775,0.29268
24.82,0.24375,-0.18357,0.29109
24.83,0.24375,-0.18875,0.28934
24.84,0.24375,-0.19475,0.28812
24.85,0.24375,-0.186,0.28356
24.86,0.24375,-0.19171,0.28245
24.87,0.24375,-0.195,0.28067
24.88,0.24375,-0.19575,0.279
24.89,0.24375,-0.2015,0.278
24.9,0.24375,-0.2005,0.276
24.91,0.24331,-0.20213,0.27427
24.92,0.24331,-0.2045,0.27294
24.93,0.24331,-0.20575,0.27155
24.94,0.24331,-0.20587,0.2701
24.95,0.24331,-0.2035,0.26766
24.96,0.24331,-0.201,0.26577
24.97,0.24331,-0.2015,0.26454
24.98,0.24331,-0.2,0.26288
24.99,0.24331,-0.19675,0.26093
25,0.24331,-0.198,0.26037
25.01,0.24331,-0.19625,0.25904
25.02,0.24325,-0.189,0.25654
25.03,0.24286,-0.18514,0.25462
25.04,0.24286,-0.1815,0.25309
25.05,0.24286,-0.174,0.25087
25.06,0.24286,-0.17725,0.25109
25.07,0.24286,-0.17557,0.25042
25.08,0.24286,-0.17075,0.24887
25.09,0.24286,-0.17575,0.24942
25.1,0.24286,-0.15925,0.24536
25.11,0.24286,-0.16014,0.2454
25.12,0.24286,-0.155,0.2442
25.13,0.24286,-0.152,0.24353
25.14,0.24286,-0.1495,0.24286
25.15,0.24286,-0.14325,0.24153
25.16,0.24286,-0.1425,0.24142
25.17,0.24286,-0.13937,0.2408
25.18,0.24258,-0.135,0.23997
25.19,0.24242,-0.13287,0.23969
25.2,0.24242,-0.1235,0.23786
25.21,0.24242,-0.116,0.23641
25.22,0.24242,-0.11225,0.23597
25.23,0.24242,-0.113,0.23619
25.24,0.24242,-0.10262,0.23458
25.25,0.24242,-0.10012,0.23458
25.26,0.24242,-0.099875,0.2348
25.27,0.24242,-0.090875,0.23352
25.28,0.24242,-0.085714,0.23276
25.29,0.24242,-0.0785,0.23174
25.3,0.24242,-0.073,0.23085
25.31,0.24242,-0.07375,0.23196
25.32,0.24242,-0.068857,0.23155
25.33,0.24242,-0.063625,0.23096
25.34,0.24242,-0.066375,0.23235
25.35,0.24242,-0.053875,0.23024
25.36,0.24242,-0.052,0.2306
25.37,0.24242,-0.05,0.23085
25.38,0.24242,-0.04375,0.23018
25.39,0.24242,-0.045,0.2313
25.4,0.24242,-0.03325,0.22941
25.41,0.24297,-0.031,0.2303
25.42,0.24408,-0.023625,0.23018
25.43,0.2452,-0.017375,0.23102
25.44,0.2467,-0.0078747,0.23124
25.45,0.24909,0.0075004,0.23096
25.46,0.25131,0.025,0.23063
25.47,0.25387,0.03725,0.23196
25.48,0.25709,0.05,0.23352
25.49,0.26076,0.080375,0.23191
25.5,0.26438,0.1035,0.23246
25.51,0.26866,0.125,0.2338
25.52,0.27311,0.1535,0.23391
25.53,0.27794,0.17,0.23778
25.54,0.28356,0.1765,0.24397
25.55,0.28868,0.182,0.25042
25.56,0.29468,0.19325,0.25598
25.57,0.30107,0.23886,0.255
25.58,0.30763,0.271,0.25771
25.59,0.31431,0.28738,0.26354
25.6,0.32153,0.3185,0.2666
25.61,0.32928,0.34171,0.27292
25.62,0.33716,0.365,0.27889
25.63,0.34494,0.386,0.28545
25.64,0.35295,0.4095,0.29201
25.65,0.36129,0.43375,0.29857
25.66,0.37052,0.4565,0.30713
25.67,0.37941,0.47962,0.31447
25.68,0.38859,0.50275,0.32226
25.69,0.39804,0.52763,0.3301
25.7,0.4081,0.55475,0.3386
25.71,0.41789,0.579,0.34694
25.72,0.42768,0.60325,0.35562
25.73,0.43768,0.624,0.36518
25.74,0.44886,0.65837,0.37352
25.75,0.45914,0.68212,0.38297
25.76,0.46954,0.70488,0.39304
25.77,0.48011,0.73525,0.40132
25.78,0.49131,0.76086,0.41157
25.79,0.50274,0.7905,0.42123
25.8,0.51374,0.82,0.43057
25.81,0.52442,0.83525,0.4428
25.82,0.53617,0.85957,0.45414
25.83,0.54777,0.88263,0.46554
25.84,0.55889,0.90425,0.47677
25.85,0.57001,0.93525,0.48561
25.86,0.58193,0.95686,0.49792
25.87,0.59336,0.974,0.51063
25.88,0.60448,0.9945,0.52219
25.89,0.6156,1.0125,0.5342
25.9,0.62672,1.0335,0.54521
25.91,0.63851,1.0498,0.55895
25.92,0.64963,1.0661,0.57096
25.93,0.66047,1.083,0.58291
25.94,0.67143,1.096,0.5952
25.95,0.6831,1.1082,0.60893
25.96,0.69367,1.121,0.62094
25.97,0.70423,1.1315,0.63328
25.98,0.71435,1.137,0.64674
25.99,0.7258,1.149,0.65936
26,0.73581,1.1528,0.67215
26.01,0.74543,1.1533,0.68577
26.02,0.75533,1.1577,0.69789
26.03,0.76518,1.1586,0.71085
26.04,0.77484,1.162,0.72336
26.05,0.78418,1.164,0.73481
26.06,0.79297,1.1608,0.74693
26.07,0.80204,1.1543,0.76029
26.08,0.81093,1.1482,0.77284
26.09,0.81882,1.138,0.78563
26.1,0.82683,1.1372,0.79547
26.11,0.83489,1.1274,0.8075
26.12,0.84245,1.116,0.81932
26.13,0.84957,1.1062,0.82977
26.14,0.85624,1.0945,0.84023
26.15,0.86291,1.082,0.85035
26.16,0.8697,1.0687,0.86069
26.17,0.87526,1.0536,0.87025
26.18,0.88082,1.0343,0.88026
26.19,0.88599,1.0159,0.88954
26.2,0.89138,0.9945,0.89939
26.21,0.89583,0.977,0.90695
26.22,0.90028,0.958,0.91451
26.23,0.90383,0.93,0.92385
26.24,0.90795,0.911,0.93036
26.25,0.91101,0.8835,0.93814
26.26,0.91379,0.8515,0.94615
26.27,0.91607,0.82575,0.95215
26.28,0.91819,0.79357,0.95912
26.29,0.91996,0.76975,0.96366
26.3,0.92118,0.737,0.96966
26.31,0.92218,0.70225,0.97511
26.32,0.92277,0.66657,0.98015
26.33,0.92296,0.63137,0.98479
26.34,0.92296,0.59013,0.99035
26.35,0.92296,0.56362,0.99207
26.36,0.92296,0.52943,0.99521
26.37,0.92296,0.496,0.99813
26.38,0.92296,0.46125,1.0015
26.39,0.92296,0.432,1.0035
26.4,0.92296,0.4035,1.0048
26.41,0.92296,0.37287,1.0064
26.42,0.92296,0.34162,1.0084
26.43,0.92296,0.31162,1.0098
26.44,0.92296,0.27938,1.0121
26.45,0.92296,0.25,1.0127
26.46,0.92296,0.2265,1.0126
26.47,0.92296,0.2015,1.0128
26.48,0.92296,0.173,1.0141
26.49,0.92296,0.14875,1.0136
26.5,0.92296,0.12375,1.0139
26.51,0.92296,0.098624,1.0141
26.52,0.92296,0.08025,1.0129
26.53,0.92296,0.054143,1.0131
26.54,0.92296,0.032,1.0124
26.55,0.92296,0.0099997,1.0121
26.56,0.92263,-0.0097502,1.0111
26.57,0.92252,-0.024001,1.0088
26.58,0.9219,-0.05425,1.0096
26.59,0.92135,-0.07675,1.0088
26.6,0.92079,-0.1025,1.0088
26.61,0.92023,-0.127,1.0086
26.62,0.9194,-0.1455,1.0061
26.63,0.91829,-0.149,1.0009
26.64,0.91718,-0.155,0.99635
26.65,0.91603,-0.16957,0.99381
26.66,0.91484,-0.19537,0.99329
26.67,0.91334,-0.20625,0.98968
26.68,0.91212,-0.22088,0.98707
26.69,0.91045,-0.233,0.98401
26.7,0.90866,-0.24729,0.98091
26.71,0.90695,-0.26,0.97767
26.72,0.90483,-0.2605,0.97167
26.73,0.90294,-0.269,0.96766
26.74,0.90091,-0.27771,0.96337
26.75,0.89872,-0.28925,0.96005
26.76,0.89649,-0.30175,0.95727
26.77,0.89427,-0.31863,0.95532
26.78,0.89138,-0.319,0.94876
26.79,0.88916,-0.325,0.94442
26.8,0.88671,-0.3345,0.94075
26.81,0.88393,-0.3425,0.93675
26.82,0.88115,-0.349,0.9323
26.83,0.87854,-0.35787,0.92824
26.84,0.87548,-0.36287,0.92379
26.85,0.87253,-0.36875,0.91946
26.86,0.86971,-0.37529,0.91527
26.87,0.86647,-0.382,0.91073
26.88,0.86347,-0.384,0.90561
26.89,0.86024,-0.388,0.90072
26.9,0.85726,-0.38314,0.89443
26.91,0.85396,-0.3935,0.89093
26.92,0.85079,-0.39063,0.88493
26.93,0.84746,-0.39638,0.88115
26.94,0.84412,-0.402,0.8772
26.95,0.84054,-0.40557,0.87263
26.96,0.83711,-0.412,0.86869
26.97,0.83422,-0.40625,0.86202
26.98,0.83089,-0.4065,0.85735
26.99,0.82726,-0.41029,0.85306
27,0.82388,-0.4105,0.84829
27.01,0.82038,-0.41475,0.84423
27.02,0.81676,-0.421,0.84089
27.03,0.81309,-0.414,0.83444
27.04,0.80976,-0.4115,0.82911
27.05,0.80664,-0.4155,0.82577
27.06,0.80353,-0.41425,0.8211
27.07,0.8002,-0.41,0.81576
27.08,0.79653,-0.413,0.8117
27.09,0.79319,-0.4105,0.80726
27.1,0.78985,-0.41025,0.80331
27.11,0.78691,-0.40943,0.79918
27.12,0.78329,-0.407,0.79441
27.13,0.78029,-0.405,0.79008
27.14,0.77707,-0.402,0.78596
27.15,0.77421,-0.39314,0.78056
27.16,0.77095,-0.39412,0.77707
27.17,0.768,-0.38688,0.77223
27.18,0.76522,-0.38537,0.76867
27.19,0.76244,-0.381,0.76511
27.2,0.75946,-0.37671,0.76118
27.21,0.7566,-0.376,0.75794
27.22,0.75427,-0.367,0.75338
27.23,0.75171,-0.358,0.74882
27.24,0.74892,-0.35586,0.74574
27.25,0.7466,-0.35075,0.74259
27.26,0.74437,-0.34637,0.73987
27.27,0.74215,-0.34575,0.73765
27.28,0.7397,-0.335,0.73348
27.29,0.73792,-0.3235,0.72914
27.3,0.73592,-0.3195,0.72703
27.31,0.73425,-0.31475,0.72458
27.32,0.73259,-0.305,0.72147
27.33,0.73075,-0.295,0.71824
27.34,0.72908,-0.28812,0.71574
27.35,0.7278,-0.28,0.71329
27.36,0.72623,-0.27429,0.71168
27.37,0.72502,-0.2645,0.70923
27.38,0.72391,-0.2575,0.70745
27.39,0.7228,-0.248,0.70501
27.4,0.72178,-0.23129,0.70158
27.41,0.72091,-0.22637,0.70106
27.42,0.72019,-0.21513,0.699
27.43,0.71963,-0.205,0.69728
27.44,0.71907,-0.1965,0.69611
27.45,0.7188,-0.18614,0.69516
27.46,0.71835,-0.178,0.69433
27.47,0.71835,-0.163,0.69244
27.48,0.71835,-0.151,0.69122
27.49,0.71835,-0.14138,0.69077
27.5,0.71835,-0.12825,0.68966
27.51,0.71796,-0.123,0.68977
27.52,0.71785,-0.11087,0.68866
27.53,0.71746,-0.10657,0.68906
27.54,0.71713,-0.099,0.68888
27.55,0.71657,-0.087,0.68722
27.56,0.71602,-0.08175,0.6871
27.57,0.71517,-0.075143,0.68652
27.58,0.7144,-0.063376,0.68516
27.59,0.71335,-0.064625,0.68627
27.6,0.7124,-0.05825,0.68521
27.61,0.71149,-0.052714,0.68474
27.62,0.7099,-0.05,0.68455
27.63,0.70879,-0.04775,0.68388
27.64,0.70768,-0.0445,0.68344
27.65,0.70623,-0.039,0.68232
27.66,0.70445,-0.0355,0.68132
27.67,0.70317,-0.03425,0.68088
27.68,0.70151,-0.0355,0.6806
27.69,0.69984,-0.040125,0.68127
27.7,0.69756,-0.0395,0.68032
27.71,0.69589,-0.038,0.67921
27.72,0.69389,-0.03425,0.67743
27.73,0.69211,-0.04,0.67743
27.74,0.68966,-0.04075,0.67637
27.75,0.68772,-0.04325,0.67554
27.76,0.68566,-0.046625,0.67482
27.77,0.68344,-0.045125,0.67265
27.78,0.68093,-0.053857,0.67305
27.79,0.67832,-0.05875,0.6722
27.8,0.6761,-0.055,0.66942
27.81,0.67376,-0.06375,0.66931
27.82,0.67108,-0.064143,0.66688
27.83,0.66837,-0.065,0.66475
27.84,0.66603,-0.074625,0.66442
27.85,0.66325,-0.077875,0.66264
27.86,0.66059,-0.081,0.66066
27.87,0.65786,-0.088,0.65919
