t,r,u,y
20.74,0.40172,-0.32614,0.45319
20.75,0.39609,-0.3395,0.44747
20.76,0.39098,-0.356,0.44258
20.77,0.38542,-0.375,0.43835
20.78,0.37929,-0.38943,0.43241
20.79,0.3733,-0.40763,0.42717
20.8,0.36724,-0.42488,0.42184
20.81,0.36112,-0.43662,0.41511
20.82,0.35457,-0.45457,0.40883
20.83,0.34783,-0.468,0.4021
20.84,0.34116,-0.48175,0.39543
20.85,0.33449,-0.5025,0.39009
20.86,0.32782,-0.51125,0.38208
20.87,0.32042,-0.52712,0.37463
20.88,0.31336,-0.5395,0.36718
20.89,0.30641,-0.5495,0.3594
20.9,0.29918,-0.56763,0.35323
20.91,0.29123,-0.57725,0.34361
20.92,0.284,-0.588,0.3356
20.93,0.27644,-0.6025,0.3286
20.94,0.2691,-0.608,0.31937
20.95,0.26099,-0.62375,0.31142
20.96,0.25348,-0.63938,0.30447
20.97,0.24586,-0.645,0.29546
20.98,0.23852,-0.65425,0.28701
20.99,0.2306,-0.66429,0.27832
21,0.22262,-0.66975,0.26866
21.01,0.21528,-0.678,0.26021
21.02,0.20761,-0.69075,0.2532
21.03,0.19971,-0.69629,0.24356
21.04,0.19199,-0.70713,0.23563
21.05,0.1847,-0.71237,0.22701
21.06,0.17709,-0.71025,0.21667
21.07,0.16934,-0.714,0.20734
21.08,0.16191,-0.718,0.19838
21.09,0.15468,-0.71975,0.1896
21.1,0.14767,-0.729,0.18259
21.11,0.14067,-0.7255,0.17292
21.12,0.13322,-0.72863,0.16408
21.13,0.12655,-0.72712,0.15512
21.14,0.11987,-0.724,0.14595
21.15,0.1132,-0.72713,0.13889
21.16,0.10597,-0.721,0.12877
21.17,0.099857,-0.717,0.12032
21.18,0.093741,-0.716,0.11287
21.19,0.087626,-0.711,0.10453
21.2,0.081343,-0.70838,0.096522
21.21,0.075505,-0.70525,0.089294
21.22,0.069945,-0.69375,0.08062
21.23,0.064829,-0.68787,0.073614
21.24,0.059222,-0.68229,0.066085
21.25,0.054266,-0.66925,0.057935
21.26,0.049373,-0.66,0.050707
21.27,0.044925,-0.6555,0.045259
21.28,0.040223,-0.64629,0.038634
21.29,0.035973,-0.63712,0.032637
21.3,0.032081,-0.62712,0.026799
21.31,0.028356,-0.61062,0.019682
21.32,0.024464,-0.59714,0.013408
21.33,0.02135,-0.586,0.0084512
21.34,0.018126,-0.57075,0.00278
21.35,0.015346,-0.565,-0.00022242
21.36,0.012565,-0.54725,-0.0058938
21.37,0.010008,-0.53337,-0.010231
21.38,0.0079508,-0.5175,-0.014512
21.39,0.0062828,-0.49938,-0.01896
21.4,0.0046148,-0.48338,-0.022796
21.41,0.0028912,-0.46475,-0.026466
21.42,0.0020016,-0.4465,-0.030024
21.43,0.001112,-0.429,-0.032582
21.44,0.00044481,-0.41,-0.035584
21.45,1.58E-16,-0.39213,-0.037419
21.46,0,-0.37483,-0.039365
21.47,0,-0.35425,-0.0417
21.48,-5.56E-05,-0.33675,-0.043146
21.49,-0.0004448,-0.32028,-0.04429
21.5,-0.00077841,-0.30175,-0.046482
21.51,-0.0013344,-0.283,-0.048483
21.52,-0.0024464,-0.2785,-0.047594
21.53,-0.0033678,-0.26629,-0.04842
21.54,-0.004726,-0.25275,-0.049984
21.55,-0.0059492,-0.24525,-0.050151
21.56,-0.0076172,-0.23112,-0.052486
21.57,-0.0094044,-0.22014,-0.053757
21.58,-0.01112,-0.215,-0.053821
21.59,-0.013344,-0.2055,-0.055711
21.6,-0.015568,-0.2055,-0.0556
21.61,-0.017792,-0.19425,-0.057824
21.62,-0.020294,-0.19162,-0.058825
21.63,-0.023074,-0.18712,-0.060104
21.64,-0.025854,-0.18088,-0.06205
21.65,-0.029023,-0.1825,-0.062717
21.66,-0.032248,-0.17375,-0.065942
21.67,-0.035584,-0.1725,-0.06761
21.68,-0.03892,-0.172,-0.069278
21.69,-0.042256,-0.169,-0.071613
21.7,-0.046537,-0.173,-0.07317
21.71,-0.050151,-0.17363,-0.075116
21.72,-0.054266,-0.167,-0.079119
21.73,-0.058213,-0.16912,-0.081398
21.74,-0.062463,-0.17529,-0.082924
21.75,-0.066831,-0.173,-0.086625
21.76,-0.071168,-0.173,-0.08985
21.77,-0.075616,-0.185,-0.090962
21.78,-0.080572,-0.18957,-0.093726
21.79,-0.085402,-0.19475,-0.096633
21.8,-0.089905,-0.201,-0.09919
21.81,-0.094909,-0.20288,-0.10314
21.82,-0.10027,-0.206,-0.10739
21.83,-0.10497,-0.217,-0.10942
21.84,-0.10998,-0.22275,-0.11309
21.85,-0.1152,-0.2345,-0.11543
21.86,-0.12043,-0.235,-0.12043
21.87,-0.12593,-0.24675,-0.12354
21.88,-0.13111,-0.255,-0.12688
21.89,-0.13639,-0.26,-0.13133
21.9,-0.14178,-0.26875,-0.13494
21.91,-0.14745,-0.27725,-0.13944
21.92,-0.15279,-0.2875,-0.143
21.93,-0.15813,-0.297,-0.1469
21.94,-0.16324,-0.303,-0.15123
21.95,-0.16919,-0.31413,-0.15585
21.96,-0.17447,-0.32288,-0.16002
21.97,-0.18003,-0.32437,-0.16608
21.98,-0.18509,-0.33612,-0.16902
21.99,-0.1905,-0.34314,-0.17423
22,-0.19605,-0.34725,-0.1797
22.01,-0.20149,-0.354,-0.18459
22.02,-0.2065,-0.3645,-0.18837
22.03,-0.21179,-0.37171,-0.19323
22.04,-0.21701,-0.37775,-0.19827
22.05,-0.22201,-0.38125,-0.20338
22.06,-0.22701,-0.38487,-0.20878
22.07,-0.23206,-0.38871,-0.21446
22.08,-0.23708,-0.396,-0.21884
22.09,-0.24164,-0.3995,-0.22362
22.1,-0.24642,-0.408,-0.22729
22.11,-0.25087,-0.4045,-0.23363
22.12,-0.2557,-0.41275,-0.23769
22.13,-0.25976,-0.41175,-0.24331
22.14,-0.26421,-0.4105,-0.24859
22.15,-0.26827,-0.41337,-0.25315
22.16,-0.27255,-0.411,-0.25887
22.17,-0.27644,-0.41,-0.26354
22.18,-0.28,-0.41125,-0.26788
22.19,-0.28378,-0.408,-0.27266
22.2,-0.28745,-0.40887,-0.27711
22.21,-0.29079,-0.40637,-0.28156
22.22,-0.29412,-0.39812,-0.28717
22.23,-0.29696,-0.399,-0.29034
22.24,-0.29986,-0.393,-0.29516
22.25,-0.3028,-0.3835,-0.30046
22.26,-0.30558,-0.378,-0.30424
22.27,-0.3078,-0.37775,-0.3068
22.28,-0.31015,-0.37343,-0.31015
22.29,-0.31247,-0.36512,-0.31403
22.3,-0.31464,-0.35875,-0.31759
22.31,-0.31631,-0.34738,-0.32153
22.32,-0.3181,-0.33729,-0.32515
22.33,-0.31937,-0.33,-0.32782
22.34,-0.32059,-0.32125,-0.33049
22.35,-0.32181,-0.3155,-0.33204
22.36,-0.3227,-0.2985,-0.33627
22.37,-0.32343,-0.28875,-0.33788
22.38,-0.32398,-0.27738,-0.34033
22.39,-0.32454,-0.26425,-0.34255
22.4,-0.3247,-0.25462,-0.34377
22.41,-0.3247,-0.2415,-0.34561
22.42,-0.3247,-0.229,-0.34694
22.43,-0.3247,-0.212,-0.34939
22.44,-0.3247,-0.2015,-0.35028
22.45,-0.3247,-0.191,-0.35088
22.46,-0.3247,-0.17825,-0.35228
22.47,-0.3247,-0.16662,-0.35312
22.48,-0.3247,-0.151,-0.35478
22.49,-0.3247,-0.138,-0.35584
22.5,-0.3247,-0.131,-0.35573
22.51,-0.3247,-0.125,-0.35495
22.52,-0.32448,-0.1105,-0.35606
22.53,-0.32305,-0.096571,-0.35597
22.54,-0.32131,-0.07825,-0.35617
22.55,-0.31859,-0.059,-0.35551
22.56,-0.31509,-0.032375,-0.35562
22.57,-0.3106,-0.0065717,-0.35419
22.58,-0.30558,0.018,-0.35228
22.59,-0.29991,0.054749,-0.35161
22.6,-0.29335,0.091001,-0.34984
22.61,-0.28612,0.143,-0.35106
22.62,-0.27761,0.1845,-0.34711
22.63,-0.26894,0.20425,-0.33872
22.64,-0.25949,0.21675,-0.32815
22.65,-0.24964,0.2605,-0.32359
22.66,-0.23797,0.3325,-0.32292
22.67,-0.22663,0.3795,-0.3167
22.68,-0.21462,0.4265,-0.30947
22.69,-0.20194,0.475,-0.30202
22.7,-0.18709,0.525,-0.29179
22.71,-0.17319,0.57312,-0.28234
22.72,-0.15852,0.622,-0.27233
22.73,-0.14345,0.66375,-0.25948
22.74,-0.12702,0.71543,-0.2475
22.75,-0.10964,0.76775,-0.23441
22.76,-0.092963,0.819,-0.22151
22.77,-0.075616,0.86675,-0.20728
22.78,-0.056807,0.919,-0.1919
22.79,-0.037863,0.976,-0.17703
22.8,-0.019015,1.0285,-0.16168
22.81,5.58E-05,1.0824,-0.14578
22.82,0.021223,1.1401,-0.12855
22.83,0.041811,1.192,-0.11031
22.84,0.061938,1.2442,-0.09263
22.85,0.082733,1.2955,-0.074059
22.86,0.10386,1.3655,-0.059158
22.87,0.12716,1.4251,-0.038308
22.88,0.14884,1.4645,-0.015957
22.89,0.1708,1.5051,0.0065607
22.9,0.19304,1.5496,0.028467
22.91,0.21751,1.601,0.052042
22.92,0.23997,1.647,0.07406
22.93,0.26243,1.6893,0.097078
22.94,0.28512,1.737,0.11876
22.95,0.31019,1.7802,0.14506
22.96,0.33327,1.8203,0.16869
22.97,0.35623,1.8662,0.19126
22.98,0.37908,1.8959,0.21701
22.99,0.40324,1.9327,0.24273
23,0.42734,1.976,0.26733
23.01,0.45058,2.012,0.29179
23.02,0.47338,2.0445,0.31625
23.03,0.49722,2.0749,0.34313
23.04,0.5208,2.104,0.36979
23.05,0.5431,2.1303,0.3947
23.06,0.56534,2.159,0.41928
23.07,0.58917,2.1826,0.44664
23.08,0.6116,2.204,0.47282
23.09,0.63317,2.2188,0.49918
23.1,0.6543,2.231,0.52553
23.11,0.67543,2.25,0.54988
23.12,0.69817,2.2525,0.57996
23.13,0.71857,2.2556,0.60626
23.14,0.73831,2.2569,0.63212
23.15,0.75777,2.2493,0.65947
23.16,0.77907,2.2433,0.68777
23.17,0.79775,2.2305,0.71457
23.18,0.81576,2.2162,0.7407
23.19,0.83356,2.207,0.76461
23.2,0.85252,2.1839,0.79297
23.21,0.86919,2.167,0.8166
23.22,0.88532,2.1514,0.83895
23.23,0.90094,2.1204,0.8643
23.24,0.9168,2.0969,0.88693
23.25,0.93208,2.0735,0.90884
23.26,0.94609,2.048,0.92963
23.27,0.95932,2.013,0.95154
23.28,0.97259,1.9797,0.97246
23.29,0.98495,1.9467,0.99196
23.3,0.99613,1.9115,1.0105
23.31,1.0069,1.8731,1.0283
23.32,1.0173,1.8286,1.0473
23.33,1.027,1.779,1.0657
23.34,1.0354,1.7282,1.0831
23.35,1.0433,1.678,1.0989
23.36,1.0502,1.636,1.112
23.37,1.057,1.5731,1.1287
23.38,1.0628,1.5225,1.1409
23.39,1.0675,1.47,1.1529
23.4,1.0716,1.4104,1.165
23.41,1.0752,1.345,1.1765
23.42,1.0778,1.2825,1.1869
23.43,1.0796,1.22,1.1961
23.44,1.0804,1.158,1.2036
23.45,1.0809,1.083,1.2126
23.46,1.0809,1.0214,1.2187
23.47,1.0805,0.9625,1.2229
23.48,1.0794,0.88775,1.23
23.49,1.0779,0.81857,1.2343
23.5,1.0755,0.7535,1.2368
23.51,1.0733,0.686,1.2397
23.52,1.07,0.61125,1.2429
23.53,1.0662,0.53871,1.2442
23.54,1.0617,0.4675,1.2446
23.55,1.0568,0.39913,1.2444
23.56,1.0516,0.32925,1.2435
23.57,1.0453,0.25228,1.2423
23.58,1.0391,0.174,1.241
23.59,1.0323,0.1035,1.2379
23.6,1.0248,0.029,1.2348
23.61,1.017,-0.036499,1.2293
23.62,1.0079,-0.128,1.2266
23.63,0.99902,-0.218,1.2248
23.64,0.98985,-0.28988,1.2184
23.65,0.98039,-0.33225,1.2047
23.66,0.969,-0.389,1.192
23.67,0.95854,-0.468,1.1856
23.68,0.94742,-0.53575,1.1766
23.69,0.9363,-0.598,1.1654
23.7,0.92329,-0.65863,1.1513
23.71,0.91106,-0.71238,1.1376
23.72,0.89844,-0.75888,1.1225
23.73,0.88565,-0.816,1.1092
23.74,0.87213,-0.86386,1.0926
23.75,0.85769,-0.91325,1.0757
23.76,0.84379,-0.962,1.06
23.77,0.82977,-1.0185,1.0457
23.78,0.81449,-1.0757,1.0298
23.79,0.79903,-1.123,1.012
23.8,0.7844,-1.1668,0.99402
23.81,0.769,-1.2065,0.97561
23.82,0.7526,-1.2511,0.95619
23.83,0.73659,-1.292,0.93719
23.84,0.72102,-1.3318,0.91873
23.85,0.70523,-1.371,0.90005
23.86,0.68911,-1.399,0.87904
23.87,0.67137,-1.44,0.85819
23.88,0.65525,-1.47,0.83778
23.89,0.63884,-1.4981,0.81721
23.9,0.62255,-1.5279,0.79725
23.91,0.60426,-1.548,0.77228
23.92,0.5878,-1.5745,0.75216
23.93,0.57135,-1.5957,0.73103
23.94,0.55467,-1.611,0.70901
23.95,0.53676,-1.6332,0.68577
23.96,0.52036,-1.6501,0.66464
23.97,0.50385,-1.6585,0.64196
23.98,0.48767,-1.6812,0.62278
23.99,0.47085,-1.6904,0.59959
24,0.45381,-1.7,0.57724
24.01,0.43813,-1.71,0.55645
24.02,0.42211,-1.7215,0.53632
24.03,0.40566,-1.7323,0.51533
24.04,0.38981,-1.7361,0.49367
24.05,0.37435,-1.7367,0.47249
24.06,0.35951,-1.738,0.4522
24.07,0.3437,-1.7351,0.42999
24.08,0.32871,-1.728,0.40877
24.09,0.3147,-1.652,0.37374
24.1,0.30068,-1.6285,0.35139
24.11,0.28701,-1.6598,0.34172
24.12,0.27227,-1.6693,0.32559
24.13,0.25949,-1.647,0.30485
24.14,0.24698,-1.632,0.28651
24.15,0.23474,-1.6164,0.2686
24.16,0.2214,-1.6062,0.25131
24.17,0.20995,-1.59,0.23441
24.18,0.19883,-1.5677,0.21717
24.19,0.18815,-1.541,0.19972
24.2,0.17714,-1.5265,0.18465
24.21,0.16713,-1.5059,0.16991
24.22,0.1579,-1.4826,0.1554
24.23,0.14901,-1.4641,0.14267
24.24,0.14011,-1.4299,0.12683
24.25,0.13188,-1.393,0.1112
24.26,0.1241,-1.362,0.098301
24.27,0.11743,-1.329,0.085624
24.28,0.11063,-1.296,0.07371
24.29,0.10425,-1.2572,0.061327
24.3,0.09869,-1.2167,0.049539
24.31,0.093853,-1.1769,0.038697
24.32,0.089087,-1.135,0.028531
24.33,0.085402,-1.092,0.018682
24.34,0.082066,-1.0475,0.0096746
24.35,0.079174,-1.003,0.0013341
24.36,0.07695,-0.95025,-0.0080064
24.37,0.07506,-0.90563,-0.013733
24.38,0.074115,-0.853,-0.021406
24.39,0.073559,-0.80488,-0.026966
24.4,0.073392,-0.76213,-0.030413
24.41,0.073392,-0.70675,-0.035695
24.42,0.073392,-0.661,-0.039365
24.43,0.073392,-0.61375,-0.043034
24.44,0.073392,-0.567,-0.046704
24.45,0.073392,-0.51963,-0.049595
24.46,0.073392,-0.48088,-0.050707
24.47,0.073392,-0.43763,-0.053042
24.48,0.073392,-0.4055,-0.052598
24.49,0.073392,-0.36643,-0.053948
24.5,0.073392,-0.32675,-0.05471
24.51,0.073392,-0.292,-0.05471
24.52,0.073392,-0.2595,-0.05471
24.53,0.073392,-0.231,-0.053821
24.54,0.072614,-0.19525,-0.05421
24.55,0.071502,-0.17275,-0.053098
24.56,0.07,-0.14675,-0.05332
24.57,0.0678,-0.12814,-0.052105
24.58,0.065163,-0.109,-0.051374
24.59,0.06205,-0.0935,-0.051263
24.6,0.058714,-0.085,-0.049818
24.61,0.055028,-0.067429,-0.051343
24.62,0.050262,-0.059125,-0.051263
24.63,0.045814,-0.055,-0.050818
24.64,0.040366,-0.0515,-0.051486
24.65,0.034806,-0.053875,-0.051208
24.66,0.028531,-0.062,-0.050453
24.67,0.021795,-0.063,-0.052486
24.68,0.015123,-0.070001,-0.053487
24.69,0.0080063,-0.0845,-0.053376
24.7,-0.00044498,-0.099,-0.054647
24.71,-0.0083955,-0.10762,-0.057602
24.72,-0.016736,-0.119,-0.060993
24.73,-0.025354,-0.129,-0.064885
24.74,-0.035139,-0.141,-0.069833
24.75,-0.044703,-0.15475,-0.074171
24.76,-0.054488,-0.1685,-0.079397
24.77,-0.064607,-0.19275,-0.082622
24.78,-0.074726,-0.235,-0.082733
24.79,-0.086513,-0.26037,-0.088793
24.8,-0.097634,-0.29038,-0.093241
24.81,-0.10875,-0.31125,-0.10019
24.82,-0.12054,-0.339,-0.10618
24.83,-0.13322,-0.37,-0.1132
24.84,-0.14523,-0.39875,-0.11998
24.85,-0.15746,-0.431,-0.12677
24.86,-0.17017,-0.46243,-0.13465
24.87,-0.18359,-0.49163,-0.14378
24.88,-0.19621,-0.519,-0.15301
24.89,-0.20945,-0.53913,-0.16413
24.9,-0.2224,-0.57037,-0.17319
24.91,-0.2367,-0.606,-0.18269
24.92,-0.25042,-0.626,-0.19527
24.93,-0.26377,-0.64725,-0.20705
24.94,-0.27733,-0.6745,-0.21795
24.95,-0.29204,-0.70014,-0.23085
24.96,-0.30608,-0.72238,-0.24381
24.97,-0.31981,-0.74975,-0.25493
24.98,-0.33343,-0.76912,-0.26827
24.99,-0.34872,-0.794,-0.282
25,-0.36262,-0.81825,-0.29457
25.01,-0.3763,-0.84,-0.30736
25.02,-0.38998,-0.86625,-0.31948
25.03,-0.40388,-0.89,-0.33182
25.04,-0.41872,-0.90963,-0.34717
25.05,-0.43235,-0.93587,-0.35912
25.06,-0.44569,-0.95088,-0.37386
25.07,-0.45922,-0.97257,-0.38685
25.08,-0.47371,-0.9925,-0.40143
25.09,-0.48672,-1.012,-0.41444
25.1,-0.49996,-1.033,-0.42701
25.11,-0.51298,-1.044,-0.44194
25.12,-0.52636,-1.059,-0.45648
25.13,-0.53876,-1.0743,-0.46938
25.14,-0.551,-1.0804,-0.48433
25.15,-0.56306,-1.0938,-0.49712
25.16,-0.57557,-1.1121,-0.50987
25.17,-0.58714,-1.115,-0.52486
25.18,-0.5987,-1.116,-0.53954
25.19,-0.6096,-1.125,-0.55177
25.2,-0.62107,-1.1319,-0.56534
25.21,-0.63173,-1.1321,-0.57907
25.22,-0.64174,-1.1311,-0.59236
25.23,-0.65147,-1.1299,-0.60515
25.24,-0.66186,-1.129,-0.61827
25.25,-0.67076,-1.1243,-0.63106
25.26,-0.67943,-1.116,-0.64363
25.27,-0.68777,-1.1077,-0.65586
25.28,-0.69567,-1.101,-0.6672
25.29,-0.70406,-1.0867,-0.68043
25.3,-0.71129,-1.0793,-0.69044
25.31,-0.71813,-1.0595,-0.70278
25.32,-0.72439,-1.0444,-0.71365
25.33,-0.73103,-1.029,-0.72391
25.34,-0.73648,-1.0095,-0.73403
25.35,-0.74193,-0.995,-0.74237
25.36,-0.7465,-0.96814,-0.75317
25.37,-0.75099,-0.94288,-0.76267
25.38,-0.75488,-0.9175,-0.77134
25.39,-0.75827,-0.8915,-0.77957
25.4,-0.76128,-0.86575,-0.7868
25.41,-0.76398,-0.84057,-0.79327
25.42,-0.76595,-0.806,-0.80108
25.43,-0.7675,-0.77075,-0.8082
25.44,-0.76861,-0.7415,-0.81309
25.45,-0.76944,-0.70572,-0.81875
25.46,-0.7695,-0.66775,-0.82444
25.47,-0.7695,-0.632,-0.82885
25.48,-0.76895,-0.60075,-0.83183
25.49,-0.76728,-0.555,-0.83578
25.5,-0.76483,-0.515,-0.83811
25.51,-0.76128,-0.471,-0.84023
25.52,-0.75705,-0.42475,-0.84134
25.53,-0.75216,-0.379,-0.84156
25.54,-0.74526,-0.31987,-0.84178
25.55,-0.73831,-0.273,-0.83928
25.56,-0.73031,-0.21162,-0.83884
25.57,-0.72172,-0.15643,-0.83584
25.58,-0.71101,-0.095,-0.83155
25.59,-0.70045,-0.033247,-0.82755
25.6,-0.68944,0.028,-0.82244
25.61,-0.67673,0.11386,-0.82053
25.62,-0.66275,0.206,-0.81771
25.63,-0.64902,0.2675,-0.8082
25.64,-0.63451,0.3085,-0.79363
25.65,-0.61894,0.36263,-0.78096
25.66,-0.60194,0.45843,-0.77452
25.67,-0.58447,0.546,-0.76595
25.68,-0.56701,0.6285,-0.75572
25.69,-0.54866,0.6975,-0.74148
25.7,-0.52798,0.77957,-0.72706
25.71,-0.50818,0.8555,-0.71174
25.72,-0.488,0.92388,-0.69483
25.73,-0.46715,0.99513,-0.67732
25.74,-0.44347,1.07,-0.65652
25.75,-0.42123,1.1323,-0.63606
25.76,-0.39876,1.2065,-0.61738
25.77,-0.37563,1.283,-0.59837
25.78,-0.35228,1.351,-0.57691
25.79,-0.32582,1.4356,-0.5545
25.8,-0.30135,1.5,-0.53087
25.81,-0.2765,1.5714,-0.50874
25.82,-0.25061,1.6369,-0.48343
25.83,-0.22285,1.706,-0.45637
25.84,-0.19693,1.7685,-0.43068
25.85,-0.1708,1.826,-0.40343
25.86,-0.14335,1.8959,-0.37789
25.87,-0.11476,1.9636,-0.34933
25.88,-0.088071,2.0214,-0.3217
25.89,-0.060882,2.0737,-0.29273
25.9,-0.033638,2.1216,-0.26232
25.91,-0.0041295,2.1696,-0.2292
25.92,0.02402,2.225,-0.19971
25.93,0.051708,2.275,-0.17069
25.94,0.079174,2.318,-0.13967
25.95,0.10898,2.3661,-0.10669
25.96,0.13705,2.4152,-0.076951
25.97,0.1643,2.468,-0.048427
25.98,0.19154,2.4868,-0.013121
25.99,0.22151,2.502,0.026244
26,0.24864,2.5265,0.05927
26.01,0.27533,2.5575,0.090072
26.02,0.30202,2.5825,0.12187
26.03,0.32826,2.601,0.15435
26.04,0.35701,2.6256,0.18854
26.05,0.38286,2.6338,0.22218
26.06,0.40844,2.6544,0.25242
26.07,0.43381,2.661,0.28518
26.08,0.46037,2.666,0.32026
26.09,0.48483,2.6702,0.35161
26.1,0.50841,2.669,0.38297
26.11,0.53243,2.6773,0.41252
26.12,0.55689,2.6805,0.44358
26.13,0.57913,2.6776,0.47293
26.14,0.60087,2.6735,0.50162
26.15,0.62222,2.66,0.53115
26.16,0.64394,2.6429,0.56248
26.17,0.66453,2.636,0.58936
26.18,0.68388,2.6217,0.61594
26.19,0.70256,2.6015,0.64274
26.2,0.72172,2.5781,0.67082
26.21,0.73915,2.5525,0.697
26.22,0.75566,2.5183,0.72319
26.23,0.77151,2.4795,0.74904
26.24,0.78774,2.428,0.77796
26.25,0.80197,2.3802,0.80298
26.26,0.8151,2.3315,0.82666
26.27,0.82788,2.2797,0.85001
26.28,0.83978,2.22,0.87314
26.29,0.8514,2.163,0.89527
26.3,0.86141,2.098,0.91696
26.31,0.87047,2.0467,0.93386
26.32,0.87892,1.9816,0.95295
26.33,0.88715,1.9085,0.97189
26.34,0.89371,1.8388,0.98868
26.35,0.89939,1.765,1.0048
26.36,0.90396,1.6951,1.0182
26.37,0.90817,1.618,1.032
26.38,0.91073,1.5401,1.0448
26.39,0.91284,1.4605,1.0562
26.4,0.91379,1.3766,1.0672
26.41,0.91406,1.2873,1.0772
26.42,0.91406,1.211,1.084
26.43,0.9134,1.1317,1.0909
26.44,0.91206,1.05,1.0971
26.45,0.90949,0.95914,1.1028
26.46,0.90656,0.87662,1.1063
26.47,0.90267,0.78663,1.1107
26.48,0.89822,0.701,1.1127
26.49,0.89227,0.605,1.1142
26.5,0.88604,0.51875,1.1139
26.51,0.87915,0.4315,1.1129
26.52,0.87125,0.342,1.1112
26.53,0.86291,0.249,1.1093
26.54,0.85296,0.15363,1.1042
26.55,0.84295,0.058626,1.1006
26.56,0.83239,-0.032751,1.0952
26.57,0.82104,-0.14172,1.092
26.58,0.80776,-0.266,1.0889
26.59,0.79519,-0.3515,1.0786
26.6,0.78151,-0.405,1.0608
26.61,0.76709,-0.48928,1.048
26.62,0.75132,-0.58562,1.0359
26.63,0.73631,-0.6765,1.0242
26.64,0.72024,-0.76213,1.0102
26.65,0.70356,-0.83562,0.99329
26.66,0.68537,-0.92214,0.97602
26.67,0.6672,-0.991,0.95588
26.68,0.6493,-1.059,0.93575
26.69,0.63073,-1.1315,0.91651
26.7,0.60982,-1.207,0.89417
26.71,0.59003,-1.2808,0.87386
26.72,0.56984,-1.3534,0.8534
26.73,0.54927,-1.4215,0.83172
26.74,0.5262,-1.498,0.80731
26.75,0.50496,-1.5592,0.7834
26.76,0.48327,-1.614,0.75794
26.77,0.46159,-1.6695,0.73214
26.78,0.43946,-1.721,0.7059
26.79,0.41439,-1.774,0.67571
26.8,0.39159,-1.8302,0.65013
26.81,0.3688,-1.8766,0.62244
26.82,0.34516,-1.8957,0.58815
26.83,0.31981,-1.588,0.48105
26.84,0.29646,-1.6,0.45192
26.85,0.27266,-1.895,0.48261
26.86,0.2482,-1.6214,0.38748
26.87,0.2229,-1.7112,0.37402
26.88,0.19899,-1.7968,0.35884
26.89,0.17508,-1.4731,0.25626
26.9,0.15118,-1.7648,0.29107
26.91,0.12556,-1.6817,0.23796
26.92,0.10141,-1.529,0.17525
26.93,0.077618,-1.8295,0.2115
26.94,0.054043,-1.5915,0.12788
26.95,0.028468,-1.6134,0.10383
26.96,0.0052258,-1.8739,0.13155
26.97,-0.017959,-1.5736,0.036696
26.98,-0.040755,-1.7068,0.040867
26.99,-0.065831,-1.867,0.044478
27,-0.087959,-1.5117,-0.059714
27.01,-0.10987,-1.7055,-0.040698
27.02,-0.13177,-1.72,-0.06472
27.03,-0.15301,-1.418,-0.15568
27.04,-0.17609,-1.7605,-0.10492
27.05,-0.19666,-1.7224,-0.13855
27.06,-0.21684,-1.548,-0.1986
27.07,-0.23663,-1.7981,-0.16572
27.08,-0.25754,-1.6345,-0.22685
27.09,-0.27644,-1.5878,-0.25676
27.1,-0.29446,-1.781,-0.23441
27.11,-0.31276,-1.611,-0.29287
27.12,-0.33126,-1.6297,-0.30808
27.13,-0.34794,-1.7431,-0.30202
27.14,-0.36362,-1.5946,-0.35278
27.15,-0.37919,-1.652,-0.35573
27.16,-0.39524,-1.692,-0.36486
27.17,-0.40966,-1.6,-0.40121
27.18,-0.42334,-1.6355,-0.40755
27.19,-0.43613,-1.648,-0.41878
27.2,-0.44925,-1.611,-0.44111
27.21,-0.46098,-1.6206,-0.45097
27.22,-0.47154,-1.6067,-0.46559
27.23,-0.48183,-1.583,-0.48088
27.24,-0.49195,-1.576,-0.49239
27.25,-0.50062,-1.539,-0.50885
27.26,-0.50841,-1.502,-0.52442
27.27,-0.51552,-1.4785,-0.53565
27.28,-0.52175,-1.443,-0.54844
27.29,-0.5277,-1.3906,-0.56417
27.3,-0.53243,-1.3544,-0.57446
27.31,-0.53648,-1.2982,-0.5883
27.32,-0.53986,-1.2447,-0.60035
27.33,-0.54243,-1.188,-0.61116
27.34,-0.5441,-1.1277,-0.62205
27.35,-0.54488,-1.066,-0.63162
27.36,-0.54488,-1.001,-0.64066
27.37,-0.54488,-0.92562,-0.65119
27.38,-0.54488,-0.8665,-0.65775
27.39,-0.54444,-0.8045,-0.66414
27.4,-0.54427,-0.74875,-0.66915
27.41,-0.54367,-0.69286,-0.67292
27.42,-0.5431,-0.628,-0.67876
27.43,-0.5421,-0.57125,-0.68266
27.44,-0.54132,-0.5195,-0.68499
27.45,-0.5405,-0.46272,-0.68747
27.46,-0.53943,-0.41163,-0.68894
27.47,-0.53815,-0.36487,-0.68905
27.48,-0.53676,-0.31737,-0.68961
27.49,-0.53509,-0.27,-0.68855
27.5,-0.53387,-0.223,-0.68844
27.51,-0.5322,-0.1745,-0.68855
27.52,-0.53054,-0.13125,-0.68733
27.53,-0.52842,-0.090999,-0.68499
27.54,-0.52642,-0.042249,-0.68382
27.55,-0.52447,-0.0034995,-0.68132
27.56,-0.52242,0.038,-0.67904
27.57,-0.52016,0.082287,-0.6773
27.58,-0.51775,0.131,-0.67565
27.59,-0.51519,0.1675,-0.67209
27.6,-0.51285,0.178,-0.66275
